0610010K14Rik	0.0
1700009N14Rik	1.4841745406989276e-08
2300002M23Rik	3.7588945413673853e-10
2310022B05Rik	3.81216047633078e-11
3110040N11Rik	1.183329071204812e-11
3425401B19Rik	2.3286810130157937e-11
4930438A08Rik	1.7195239492233584e-05
4930544G11Rik	4.910363807468913e-06
5730455P16Rik	0.0
A2m	0.0100018883145983
AI597479	1.0466046874643356e-07
ATP6	3.032407522746259e-08
Aaas	1.3425263977420706e-08
Aacs	0.010000000006543016
Aadat	0.0
Aak1	0.0
Aanat	0.00099
Aar2	4.1959440248598336e-12
Aars1	7.315481146660903e-06
Aars2	7.315481146660903e-06
Aass	0.00035357143026045536
Aatf	8.850206531115042e-05
Abat	1.2805170259502658e-13
Abca1	1.7225055582677062e-07
Abca7	2.5394486900809433e-06
Abcb1a	0.0
Abcb1b	0.010050670239060444
Abcb4	0.0
Abcb7	0.0
Abcc6	0.0
Abcc8	5.358284668678073e-08
Abcc9	0.0
Abcd1	0.0
Abcd2	0.0
Abcd3	0.0
Abce1	2.928614481344282e-07
Abcf1	2.483156797615749e-07
Abcf2	2.7271101806530804e-07
Abcf3	2.471890193632064e-07
Abcg2	5.067023906044487e-05
Abcg5	0.0
Abcg8	0.0
Abhd10	0.0
Abhd12	7.775339318003392e-10
Abhd16a	0.0
Abhd17a	0.0
Abhd3	0.0
Abhd5	9.781038349075854e-09
Abhd6	7.775339318003392e-10
Abi1	1.463287298922776e-09
Abl1	6.373623801537261e-06
Abraxas1	0.0
Abraxas2	0.0
Abt1	9.806951830391884e-07
Acaa1a	1.3388119236637103e-10
Acaa1b	1.3388119236637103e-10
Acaa2	1.3388119236637103e-10
Acaca	1.3351157688505235e-07
Acacb	1.3387555376298294e-10
Acad8	5.6386033880999795e-15
Acad9	1.743280086070341e-11
Acadl	0.0
Acadm	3.0104563231751495e-12
Acads	3.132869422382076e-12
Acadsb	3.0104563231751495e-12
Acadvl	1.7026444219869997e-11
Acan	0.00011674767832946779
Acap1	0.0
Acat1	1.3387555376298294e-10
Acat2	1.3440893483253164e-10
Acat3	1.3387555376298294e-10
Acbd5	0.0
Acd	0.0
Ace	0.00043315781251816054
Ace2	4.708884764021259e-07
Ace3	9.972707399918294e-06
Acer1	0.0
Acer2	0.0
Ache	3.0145595814752005e-07
Ackr1	0.010002530177472093
Ackr2	0.01022466562307055
Acly	1.4570884447503107e-10
Acmsd	0.0
Acnat1	2.074046172431606e-11
Acnat2	2.074046172431606e-11
Aco1	2.5839604840582125e-09
Aco2	3.155527858110767e-08
Acot11	0.0
Acot12	3.0048177197870492e-12
Acot13	0.0
Acot3	0.0
Acot7	0.01
Acot8	0.0
Acot9	0.0
Acox1	1.2824900608829286e-07
Acox3	3.132869422382076e-12
Acp1	2.8005576173699274e-07
Acp2	0.0
Acp5	0.0
Acsf2	2.4530897480150165e-09
Acsf3	1.224130992069266e-13
Acsl1	1.2824587321887047e-07
Acsl4	0.01
Acss1	1.3400360546557797e-10
Acss2	1.3400360546557797e-10
Acss3	1.2805170259502658e-13
Acta1	0.00011204679385476945
Acta2	0.00012051370494475353
Actb	7.411579605980995e-05
Actc1	0.0
Actg1	1.275023338794822e-05
Actg2	0.0
Actl6a	1.314313359190149e-07
Actl6b	1.314313359190149e-07
Actmap	1.9371275842876044e-10
Actn1	1.1293435472243682e-05
Actn2	0.0
Actn3	0.0
Actn4	5.1675104893248965e-12
Actr2	6.495757096240903e-08
Actr3	1.463287298922776e-09
Actr3b	1.463287298922776e-09
Actr5	2.6058917793078443e-10
Actr8	1.2235870533333724e-08
Acvr1	4.7290254951131e-06
Acvr1b	4.68229462476749e-06
Acvr1c	2.993916355293184e-06
Acvr2a	3.220448150646947e-06
Acvr2b	3.220448150646947e-06
Acvrl1	5.948873559106588e-06
Ada	0.0003266596783310008
Adam10	3.52343855228201e-06
Adam15	5.551170188321041e-07
Adam17	1.3825747084489447e-05
Adam1a	0.0
Adam2	0.0
Adam3	0.0
Adam9	8.487297061684643e-15
Adamts1	9.232243151341834e-11
Adamts12	9.232243151341834e-11
Adamts2	0.010112045330567471
Adamts7	9.232243151341834e-11
Adamtsl2	4.214363424102508e-07
Adcy1	3.196916051574593e-06
Adcy10	4.4004682607900174e-08
Adcy2	3.196916051574593e-06
Adcy3	3.196916051574593e-06
Adcy4	2.547881677651777e-06
Adcy5	3.196916051574593e-06
Adcy6	3.196916051574593e-06
Adcy7	2.547881677651777e-06
Adcy8	3.196916051574593e-06
Adcy9	3.196916051574593e-06
Add1	4.2060786642513824e-05
Add2	4.2060786642513824e-05
Add3	4.2060786642513824e-05
Adgra2	2.8005576173699274e-07
Adgrb1	1.2437707743526672e-06
Adgrb2	1.3425263977420706e-08
Adgrb3	1.3425263977420706e-08
Adgrd1	1.3688333765922341e-08
Adgre1	5.911930952801347e-05
Adgre5	4.772951219904061e-08
Adgrg1	4.772951219904061e-08
Adh1	1.162143068718858e-10
Adh4	8.269134852887951e-11
Adh5	1.1458662892315854e-10
Adh7	1.341525383045042e-10
Adhfe1	4.5095002461405205e-12
Adi1	3.580506631228065e-07
Adipoq	3.3161201183620975e-06
Adipor1	1.2824587321887047e-07
Adk	0.00032641179374651706
Adora1	2.761339743606446e-06
Adora2a	2.4788458448368813e-07
Adora3	2.503876995043877e-06
Adpgk	1.74571971633128e-08
Adra1a	4.772951219904061e-08
Adra1b	4.772951219904061e-08
Adra1d	4.772951219904061e-08
Adra2a	4.772951219904061e-08
Adra2c	4.772951219904061e-08
Adrb1	2.547881677651777e-06
Adrb2	2.651522331630409e-06
Adrb3	2.635688617905985e-06
Adrm1	3.0262661724857855e-10
Adrm1b	3.0262661724857855e-10
Adsl	0.0006890026040279208
Adss1	0.00035215721474284083
Adss2	0.00035215721474284083
Afdn	8.91976214133714e-07
Aff1	1.1033168317052438e-08
Aff3	1.9524042032075024e-10
