gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj
ENSMUSG00000025314,-0.17234011970123406,0.48432901405406936,0.8823993398974609
ENSMUSG00000025316,-0.25425619740816974,0.3615964468656494,0.826346858541191
ENSMUSG00000025317,0.27642004638770235,0.6457107888652569,0.9323342976237122
ENSMUSG00000025318,-0.0944114660225042,0.9077971387433045,0.987123810934197
ENSMUSG00000025321,-1.239177406917767,0.15456425564604648,0.6440038893403798
ENSMUSG00000025323,0.2588753676770431,0.3154145094306161,0.8001925144617205
ENSMUSG00000025324,-0.246931291349654,0.3049886442750922,0.7955576401077513
ENSMUSG00000025326,0.6738775247617963,0.0031876789477373597,0.08165922615185126
ENSMUSG00000025328,-1.63313357435968,0.7390531994017355,
ENSMUSG00000025329,,,
ENSMUSG00000025330,1.4442345631222697,0.5015225382031843,
ENSMUSG00000025332,-0.0011276059606940081,0.9956711228973016,0.9994249350339914
ENSMUSG00000025333,-0.20225398301329758,0.8744539243682585,
ENSMUSG00000025337,0.2848478459775024,0.160502173828873,0.6531583725539062
ENSMUSG00000025340,0.14933493517362445,0.5308818400822253,0.896390064688354
ENSMUSG00000025347,,,
ENSMUSG00000025348,0.23987781745895104,0.4406611648700226,0.8640386463389237
ENSMUSG00000025350,0.1943007001945044,0.7259786612459102,0.950248416025818
ENSMUSG00000025351,-0.16155284698761066,0.5931592623418718,0.9149617844155865
ENSMUSG00000025352,-0.7119758555048362,0.04213424989745092,0.38375265383532453
ENSMUSG00000025353,0.4091053832105757,0.1685432540167251,0.6636568493875842
ENSMUSG00000025354,0.04759795564284221,0.8229674561790634,0.9720617263547705
ENSMUSG00000025355,-0.7631637093258294,0.09761316158506485,0.5462318390261295
ENSMUSG00000025357,-0.3387752507107418,0.12174324399728823,0.5944341749854224
ENSMUSG00000025358,-0.3193140501130479,0.16169522390672209,0.654713283274197
ENSMUSG00000025359,0.03937889204897804,0.9561790564581106,0.9923856092495409
ENSMUSG00000025362,-0.1562395552641522,0.5166007544925579,0.8927700470113186
ENSMUSG00000025364,0.17685441148263037,0.3941699373466713,0.8424102551674555
ENSMUSG00000025366,-0.273135303545879,0.1373248990934109,0.6226503571867287
ENSMUSG00000025369,-0.07485616798418906,0.6899540991130806,0.943181327591051
ENSMUSG00000025370,,,
ENSMUSG00000025371,0.2905377983223142,0.27340013070148717,0.769428339321523
ENSMUSG00000025372,0.423007801593405,0.041479286228239806,0.3810773404440131
ENSMUSG00000025373,0.1884878493205384,0.3865302421262087,0.8406580129608865
ENSMUSG00000025374,0.4623887664267932,0.08055687039294976,0.5074839670420884
ENSMUSG00000025375,0.7151072904823768,0.10580552777178541,0.5605060822139021
ENSMUSG00000025377,0.05137979007494127,0.8920384165034292,0.9848622044377071
ENSMUSG00000025380,-0.27087762868125803,0.7085304062307056,0.9470980151074578
ENSMUSG00000025381,0.22844563771560103,0.31911421745794843,0.8013749900558249
ENSMUSG00000025383,0.33101793472120705,0.8233430844359415,
ENSMUSG00000025384,0.2185697708959631,0.4424640237787322,0.864386246284992
ENSMUSG00000025386,-3.180491488176575,0.4064645168900777,
ENSMUSG00000025389,-1.6087413153415355,0.7429026881459129,
ENSMUSG00000025393,0.09933478516855315,0.5710864684306866,0.9093909129623513
ENSMUSG00000025395,-0.11246037047787545,0.7002523459746322,0.9465978538316754
ENSMUSG00000025396,,,
ENSMUSG00000025400,,,
ENSMUSG00000025401,-1.5343420066337599,0.6170335206791444,
ENSMUSG00000025402,0.03103498886651096,0.9097747238470314,0.987769739330195
ENSMUSG00000025403,0.27629285691615263,0.1996096944141551,0.695136597305457
ENSMUSG00000025404,-0.25437970671569543,0.2699228176510887,0.7655611484777438
ENSMUSG00000025405,0.7159502762533341,0.8769069011839871,
ENSMUSG00000025407,-0.7820888183565634,0.4248340506164219,
ENSMUSG00000025408,0.1513633413578066,0.49737246478353014,0.8878908827505725
ENSMUSG00000025409,-0.11834791268385599,0.6980587974204676,0.94592587221214
ENSMUSG00000025410,0.29246481314153283,0.17203147771612748,0.6650637114489064
ENSMUSG00000025413,0.1877917388277057,0.43733683158467074,0.8625926126580974
ENSMUSG00000025417,0.29200590145102484,0.1740755885498707,0.6660579275097444
ENSMUSG00000025418,3.264132397194307,0.479453302545508,
ENSMUSG00000025420,-0.6668450303685184,0.5276727816789242,
ENSMUSG00000025421,0.1103250557611102,0.6301759037526967,0.9257154125614024
ENSMUSG00000025422,-0.3712998788041502,0.5096715022600766,0.8909430797125677
ENSMUSG00000025423,0.0555575441015489,0.8109655500062322,0.9690765140746962
ENSMUSG00000025425,2.6769985757189017,0.5695794643696155,
ENSMUSG00000025427,-1.1606987269684286,0.25169093280219246,
ENSMUSG00000025428,0.06410994105298246,0.7132223277395049,0.9470980151074578
ENSMUSG00000025429,-1.3342645129837654,0.47037932576813135,
ENSMUSG00000025431,,,
ENSMUSG00000025432,-0.5053474195874365,0.36140967014453107,0.826346858541191
ENSMUSG00000025433,,,
ENSMUSG00000025436,0.4762138259256435,0.3726122142750503,0.8355457957369858
ENSMUSG00000025437,0.024774842194025242,0.9106558181290392,0.9879526843195555
ENSMUSG00000025439,0.264947964191269,0.23625895852865653,0.730846307726416
ENSMUSG00000025450,-0.5005294553532674,0.4208505442632521,0.8572593085505877
ENSMUSG00000025451,0.07194888705902304,0.7306818777841325,0.951273868858937
ENSMUSG00000025453,-0.16043344645305158,0.47039169203231057,0.8766353917773323
ENSMUSG00000025461,,,
ENSMUSG00000025464,0.5747124630211297,0.27732457440626423,0.7746529077439989
ENSMUSG00000025465,0.26918877606116237,0.32693853380322346,0.805869216479112
ENSMUSG00000025466,0.09708072975502163,0.8296824555627572,0.9734043521776679
ENSMUSG00000025467,3.6786218689357035,0.33625619279034336,
ENSMUSG00000025468,-0.780356383497832,0.7358751869851559,
ENSMUSG00000025469,1.5241222263510612,0.04098004203129921,0.37860130303337136
ENSMUSG00000025470,0.3869241913263225,0.14678466451418204,0.6383284337136539
ENSMUSG00000025473,-1.2972913796319716,0.045646847675802356,0.39724658783171884
ENSMUSG00000025474,0.20183162714234706,0.34211273410917875,0.8151969144328451
ENSMUSG00000025475,-0.12508102463797605,0.8333001064084876,0.9738205865610255
ENSMUSG00000025477,-0.04904326903221192,0.8179185360442484,0.97064970433354
ENSMUSG00000025478,-2.150794752968223,0.23440442987970622,
ENSMUSG00000025479,-1.463414574949858,0.23979379991490368,
ENSMUSG00000025480,0.8325241765221102,0.8079058556309842,
ENSMUSG00000025481,-4.595798065481106,0.11554600383502243,
ENSMUSG00000025482,0.1134491303195794,0.9619649495013032,
ENSMUSG00000025484,0.4716065826067633,0.05150283509455728,0.4189336959334005
ENSMUSG00000025485,0.2788970715552215,0.17483378095257285,0.6663570847733203
ENSMUSG00000025486,0.11743468190542942,0.7274294882852199,0.9502848334811439
ENSMUSG00000025487,-0.005054764678497464,0.9871087834837421,0.9967153122889169
ENSMUSG00000025488,0.5483552985700245,0.7927455667062262,
ENSMUSG00000025489,-0.03293800933724138,0.9608566836525128,0.993747346839568
ENSMUSG00000025491,-0.3216429036052982,0.29867263392130683,0.790430991381462
ENSMUSG00000025492,0.035954391286341925,0.850282991459623,0.9782895910926337
ENSMUSG00000025494,0.22039585300023132,0.3098781090998295,0.7970086788449664
ENSMUSG00000025495,-0.11989881099806174,0.6600696971791503,0.9380410546928399
ENSMUSG00000025496,1.6789138722835242,0.7274093261038294,
ENSMUSG00000025497,0.7988704461579056,0.7134902939773123,
ENSMUSG00000025498,0.4657897542881744,0.03566439712380628,0.3552988948945366
ENSMUSG00000025499,0.15766597395966525,0.571132645127474,0.9093909129623513
ENSMUSG00000025500,-2.1095576137482452,0.44410518440587166,
ENSMUSG00000025503,0.6444193127221931,0.0011553422502764807,0.041166816912900264
ENSMUSG00000025504,0.7914656419375844,0.0018792094980388332,0.05731392809363114
ENSMUSG00000025505,0.3328147912419809,0.26035023163153537,0.7579626412724393
ENSMUSG00000025507,0.2766733902295294,0.7220377831300866,0.9489478901491408
ENSMUSG00000025508,0.33141916281911854,0.1415692627942425,0.6288188994104861
ENSMUSG00000025509,0.2457917815438651,0.27130876119554936,0.766940729935329
ENSMUSG00000025510,0.5842215456074238,0.002910201745918109,0.07591988804663866
ENSMUSG00000025511,0.4470428077927915,0.0716055313806048,0.4856370766072118
ENSMUSG00000025512,-0.011067496143747748,0.9640101504058101,0.9940893117541146
ENSMUSG00000025515,-0.5470312305169345,0.518250413825547,0.8927700470113186
ENSMUSG00000025519,,,
ENSMUSG00000025521,0.2796988422628576,0.39790227490120134,0.8440473840615145
ENSMUSG00000025525,0.25269378822648547,0.2886073571911921,0.7824798819618939
ENSMUSG00000025527,-0.48187510984534565,0.8426688662843103,
ENSMUSG00000025528,,,
ENSMUSG00000025529,-0.00483599150426419,0.9883043496405226,0.9967153122889169
ENSMUSG00000025531,0.20342644215913577,0.31163052932622826,0.7978654611803107
ENSMUSG00000025532,0.43264626787712634,0.05783605732741192,0.441676404336728
ENSMUSG00000025533,0.2506082779279888,0.27992940732421767,0.7782918194789631
ENSMUSG00000025534,0.044905070229352646,0.8392339969631234,0.975289910240575
ENSMUSG00000025535,-1.308015605420629,0.3476781028021053,
ENSMUSG00000025537,-0.8528554960286336,0.4108546866228109,0.8530546731758472
ENSMUSG00000025538,0.01627641747990065,0.9529225625576642,0.9915253654602816
ENSMUSG00000025544,0.09977412997865491,0.6031878260801682,0.9193535255203444
ENSMUSG00000025545,0.20023416216315315,0.4747902362810108,0.8773882921298554
ENSMUSG00000025551,0.7993244693832293,0.5228084933384839,
ENSMUSG00000025555,-0.38400655396020505,0.06366617918004537,0.46113000081372474
ENSMUSG00000025557,-1.9596946226409282,0.32123629555928745,
ENSMUSG00000025558,-0.2714268564043444,0.30377547598354615,0.7944660804044901
ENSMUSG00000025571,-0.6839587343960521,0.0036736950770738476,0.08974036374056733
ENSMUSG00000025572,0.11874068896439233,0.6608171479120241,0.9382655752983493
ENSMUSG00000025573,-2.132558591529792,0.6573521434358763,
ENSMUSG00000025574,-0.888534283272155,0.002929213823731683,0.07627965196238173
ENSMUSG00000025575,-0.06606383398970218,0.8030719090321652,0.9690765140746962
ENSMUSG00000025576,-0.6087437724354072,0.6487483188112908,
ENSMUSG00000025577,0.11097575312438056,0.7334777508479486,0.952361747585999
ENSMUSG00000025578,0.666242244708653,0.06028643498359016,0.44757310284483454
ENSMUSG00000025579,-0.08840699807985446,0.6783203326824934,0.9406169317288223
ENSMUSG00000025580,0.2534048475370807,0.16370342028548013,0.6575593255294416
ENSMUSG00000025582,-0.23397947260072519,0.7666649859184717,0.9624880618785754
ENSMUSG00000025583,-0.18590849334302922,0.39780289272173985,0.843986383077378
ENSMUSG00000025584,-0.26740490956960317,0.23525113019413957,0.7301208095991397
ENSMUSG00000025586,-0.6399841222812079,0.3475274608512846,0.8179666153563548
ENSMUSG00000025588,0.9321670834549429,0.3321484338995423,0.8076492128559276
ENSMUSG00000025591,-0.13478521545916988,0.6714375010121079,0.9405357594377345
ENSMUSG00000025592,0.2901297054118725,0.6522741451423737,0.9339105894582057
ENSMUSG00000025597,0.2583761882324079,0.22874181013499928,0.7242499142310802
ENSMUSG00000025602,0.2065584174022526,0.5886894049726007,0.9149617844155865
ENSMUSG00000025607,0.13048191066130838,0.5652629936740031,0.9076640002839648
ENSMUSG00000025608,-0.3211182149703613,0.07973921136097795,0.5051988795234291
ENSMUSG00000025609,0.07027766689906362,0.7497208807906071,0.9589102037707913
ENSMUSG00000025610,0.21643583894418947,0.3393752022451402,0.8145402568561252
ENSMUSG00000025612,-0.17231249700234802,0.5100661462218492,0.8911213023385548
ENSMUSG00000025613,-0.08446271858234536,0.6741223130515128,0.9406169317288223
ENSMUSG00000025616,0.0018599731470301743,0.9927697841141986,0.9982759303800883
ENSMUSG00000025626,0.10361325044518596,0.6264174374027849,0.9240628048478361
ENSMUSG00000025630,0.5854127440141415,0.002961573596732626,0.07698510440332194
ENSMUSG00000025644,0.34377738217862286,0.5794129334822815,0.9116471238818148
ENSMUSG00000025645,0.18975447322598354,0.7193316262703758,0.9477852536190033
ENSMUSG00000025646,0.33320914204018337,0.18502473511399165,0.6764330218419179
ENSMUSG00000025647,0.2676027987418155,0.22520780695417209,0.720150164589843
ENSMUSG00000025648,-0.4830299402855507,0.28223261648937037,0.779273538894956
ENSMUSG00000025650,-0.6939961490555911,0.13262772500756267,0.6150979157572962
ENSMUSG00000025651,0.28479691171690463,0.2784479849359589,0.7773322897323247
ENSMUSG00000025652,3.300167852236956,0.27505715427455113,
ENSMUSG00000025656,-0.002467604583456832,0.9919642099897338,0.9981381599133053
ENSMUSG00000025658,0.5361153864243446,0.7833941145336831,
ENSMUSG00000025665,0.31300499753404387,0.7217548947837151,0.9489057141843162
ENSMUSG00000025666,-0.20291496442106915,0.4448283585926839,0.86521185698744
ENSMUSG00000025701,-2.078656551139608,0.15015880566737305,
ENSMUSG00000025702,0.056715546058963076,0.824395339137199,0.9720617263547705
ENSMUSG00000025716,,,
ENSMUSG00000025722,0.3958659556664392,0.26320409070423223,0.7602843185143184
ENSMUSG00000025723,0.31610493902740006,0.48509010628032756,0.882654320948158
ENSMUSG00000025724,0.11771935693288497,0.5441566662396279,0.9022516407212534
ENSMUSG00000025726,,,
ENSMUSG00000025727,0.7159502762533341,0.8769069011839871,
ENSMUSG00000025728,-0.05501316374056277,0.7893529146192526,0.9666752669132406
ENSMUSG00000025730,0.20574748805090082,0.3830293059683664,0.8396265843988812
ENSMUSG00000025731,0.7282476816182091,0.017499563278014496,0.24347725707477502
ENSMUSG00000025732,0.6247755417808777,0.3708466837175649,0.8334921849892163
ENSMUSG00000025733,0.06655248639143198,0.766808710618423,0.9624880618785754
ENSMUSG00000025735,-0.47053351371249685,0.5521057068948076,0.9039238229324492
ENSMUSG00000025736,0.10269001247329955,0.7173817514230114,0.9475994751576977
ENSMUSG00000025737,-0.010489524603580092,0.9732757938113719,0.9949328998523779
ENSMUSG00000025738,-0.8541991750844563,0.4658401895417663,
ENSMUSG00000025739,,,
ENSMUSG00000025742,-0.11883190518433667,0.7116048646694513,0.9470980151074578
ENSMUSG00000025743,-0.041940193505845755,0.8290728744640747,0.9731580928045692
ENSMUSG00000025745,0.15938580316155027,0.4005849109526647,0.8465420170848371
ENSMUSG00000025746,-2.171171162790191,0.0007428510753859531,0.030145309334203858
ENSMUSG00000025747,-0.10316591070282674,0.7458427384102642,0.9577514108978419
ENSMUSG00000025754,,,
ENSMUSG00000025757,-0.27194242650089256,0.22679574743924502,0.7230152245242916
ENSMUSG00000025758,-0.5071022133925462,0.0909090647005274,0.5335839799959843
ENSMUSG00000025759,0.1556915361601835,0.513095375893748,0.8924392219152054
ENSMUSG00000025762,-0.23324267172790433,0.7103644570246446,0.9470980151074578
ENSMUSG00000025764,-0.1950804977922014,0.34874918513143216,0.8188487376382341
ENSMUSG00000025766,0.5395722246041343,0.053538271005667694,0.42693264253373325
ENSMUSG00000025774,,,
ENSMUSG00000025776,0.7428508441871162,0.015579777101582303,0.22704747066236472
ENSMUSG00000025777,0.3712947173678238,0.8673128234055816,
ENSMUSG00000025779,-0.1113163524543218,0.7814446025627657,0.964607029897714
ENSMUSG00000025780,-0.5755227130248743,0.008508145320367403,0.15854017217506045
ENSMUSG00000025781,0.2479552570024107,0.20836428420497688,0.7024733163471556
ENSMUSG00000025782,-0.3110122751358817,0.13213837896210767,0.6139440262855705
ENSMUSG00000025783,1.0260703979491073,0.5171734681175697,
ENSMUSG00000025784,-0.037457666844936906,0.966237321358233,0.9941813806418582
ENSMUSG00000025785,0.2254766324391233,0.3947747185170638,0.8424102551674555
ENSMUSG00000025786,-0.395932367600642,0.05613366906273893,0.4368320735326434
ENSMUSG00000025787,-0.45985332407401475,0.47262839582304705,0.8766353917773323
ENSMUSG00000025789,-0.8109637345643281,0.3060039222134878,0.7961658065479292
ENSMUSG00000025790,-0.09087899454446971,0.7487066240047784,0.9583680951621666
ENSMUSG00000025791,-0.10773556571963988,0.7446193966267929,0.9574013936130104
ENSMUSG00000025792,0.42796247650353253,0.2360120398350526,0.7305223914050277
ENSMUSG00000025793,0.4205467389089326,0.06007688496004161,0.4473308931606768
ENSMUSG00000025794,0.21598379075357957,0.2720029547023113,0.7676182165712773
ENSMUSG00000025795,0.20315496971119573,0.39505614919206666,0.8425365377440732
ENSMUSG00000025804,-1.0128076134708077,0.3675988104603718,
ENSMUSG00000025808,,,
ENSMUSG00000025809,-0.046843427643059675,0.8319375818354644,0.9736518069639538
ENSMUSG00000025810,0.02129463809922301,0.929050864045147,0.988333936653731
ENSMUSG00000025812,-0.4867895221062891,0.019417921783686308,0.25788765394352114
ENSMUSG00000025813,-0.6563843009857954,0.32103253336134485,0.8021146365445334
ENSMUSG00000025815,-0.6322099351292252,0.5119670660405583,0.8919888929977956
ENSMUSG00000025816,0.01577791052068679,0.9594840354582291,0.9937255982121612
ENSMUSG00000025817,-0.11026444168595809,0.6697091260890389,0.9405011325060002
ENSMUSG00000025821,-0.11113542323357473,0.6520158183310283,0.9339105894582057
ENSMUSG00000025823,0.35418248529560514,0.07317332664836518,0.48983648126128204
ENSMUSG00000025825,0.5135740542325238,0.025445532709011502,0.2962022209927881
ENSMUSG00000025838,,,
ENSMUSG00000025839,,,
ENSMUSG00000025854,-0.02561422364682117,0.9322403772278705,0.9886847615665925
ENSMUSG00000025855,0.0836069331558342,0.8015308551382969,0.9690765140746962
ENSMUSG00000025856,-0.20151470381218808,0.4671224018180552,0.87542731296743
ENSMUSG00000025857,0.014560723616847269,0.9494427589651451,0.9910302818182342
ENSMUSG00000025858,-0.1729623611483161,0.5198459185589628,0.8931118460045205
ENSMUSG00000025860,-0.12595261269804262,0.5666304228403722,0.9080161220315173
ENSMUSG00000025862,0.20068203846626345,0.3362486772478115,0.8109523959587306
ENSMUSG00000025867,-0.8504666850760431,0.009663211662969457,0.17052229670151173
ENSMUSG00000025868,0.5145790963027356,0.0084910366425806,0.15842344101080458
ENSMUSG00000025869,0.0764135763951814,0.773760298503663,0.9640688093550498
ENSMUSG00000025870,0.3116536428874515,0.40669869871895403,0.8501050395700599
ENSMUSG00000025871,0.08726291474586803,0.69994504542368,0.9465978538316754
ENSMUSG00000025872,0.2765495268269175,0.3227302386104681,0.8023530555872126
ENSMUSG00000025873,0.0449116970122463,0.8265445534957798,0.9723197100839827
ENSMUSG00000025875,0.035108960661922296,0.9036809619562113,0.9863015129946741
ENSMUSG00000025876,-0.8806611885053721,0.3212864128615629,0.8021756709622408
ENSMUSG00000025877,-1.7279723047586177,0.047138549973443994,0.4038985786287644
ENSMUSG00000025878,0.06018772110916223,0.7639009637229355,0.9624880618785754
ENSMUSG00000025880,0.260441141333627,0.28192893078416104,0.779273538894956
ENSMUSG00000025885,-0.05988972933245163,0.9695227095154485,
ENSMUSG00000025887,-0.03404359877455262,0.889664719177431,0.9844205894024518
ENSMUSG00000025888,-0.15180125679873244,0.9174173122086601,0.988333936653731
ENSMUSG00000025889,0.9097958939700266,0.0016284416240869154,0.05171718192670814
ENSMUSG00000025892,-0.43992173241426213,0.600967888426435,0.9184840841610393
ENSMUSG00000025893,0.18439461339221072,0.6497584829709621,0.9332731961186496
ENSMUSG00000025894,0.28911837821420083,0.23064286172304072,0.7261579650367164
ENSMUSG00000025898,-0.09817740254501219,0.6725246813791396,0.9406169317288223
ENSMUSG00000025899,-0.1107385075292989,0.6167417864003839,0.9209736002025557
ENSMUSG00000025900,-0.035273657161427815,0.9537371559838101,0.9915253654602816
ENSMUSG00000025902,0.10328567549968896,0.6054506236525619,0.9197657824264511
ENSMUSG00000025903,0.14512051913730428,0.4480512600964882,0.8655562827851485
ENSMUSG00000025905,,,
ENSMUSG00000025907,0.0071863196834582345,0.975288374060834,0.9955273795873898
ENSMUSG00000025909,,,
ENSMUSG00000025911,-0.7099883063835122,0.24013612665319362,0.7354609380034604
ENSMUSG00000025912,-0.002719476508640989,0.9943460189568043,0.9993861993237501
ENSMUSG00000025915,0.29197949394523104,0.1848145158055653,0.6761721165548468
ENSMUSG00000025916,-1.2320409481072019,0.7042961312352934,
ENSMUSG00000025917,0.343772224182579,0.08860239504938763,0.5289711439626089
ENSMUSG00000025920,0.4472416047882004,0.056003430971320656,0.4367870452929479
ENSMUSG00000025921,-0.5441731182221943,0.032560267385660986,0.339039876149053
ENSMUSG00000025922,3.67807837866674,0.33370803692676576,
ENSMUSG00000025925,0.16082602485694905,0.4754502915114657,0.8778033262047032
ENSMUSG00000025927,-1.4816585355099823,0.011258558611985907,0.18522103914696184
ENSMUSG00000025929,,,
ENSMUSG00000025930,-0.7331208562366639,0.4352361384399154,0.86169503530748
ENSMUSG00000025931,-0.38806788030552986,0.16241195172053957,0.6556688042324582
ENSMUSG00000025932,-1.1879742774084008,0.04599571816539592,0.3989829556249752
ENSMUSG00000025933,0.39000472670459174,0.2851819670942515,0.7811860194519682
ENSMUSG00000025934,-0.5408502396025824,0.6642267163742207,
ENSMUSG00000025935,0.23248859150598017,0.21840826767919375,0.712533805834154
ENSMUSG00000025936,3.2619255766375557,0.480015552908712,
ENSMUSG00000025937,0.26262091422116624,0.22187721517638026,0.7168497119342809
ENSMUSG00000025938,-0.6819316757118005,0.03441656009700321,0.34867650933226063
ENSMUSG00000025939,0.3317399089986201,0.15651022857635308,0.6466227175542822
ENSMUSG00000025940,0.09325549490495581,0.7352436546629162,0.9535843884029246
ENSMUSG00000025945,,,
ENSMUSG00000025946,-0.1655078730723446,0.969271918329293,
ENSMUSG00000025949,-0.06131644349329219,0.7819330995645859,0.9647881641903672
ENSMUSG00000025950,0.29184850061870604,0.1702311184576094,0.6642177898043491
ENSMUSG00000025952,,,
ENSMUSG00000025955,0.2025165109787395,0.9072519016578906,
ENSMUSG00000025956,0.288336853973887,0.4184841133800995,0.8563607265350869
ENSMUSG00000025958,0.2810936334393553,0.17671792002544595,0.6696944471210738
ENSMUSG00000025959,-0.44915357696188274,0.028925708756225844,0.3191659208608031
ENSMUSG00000025961,-2.086917625366922,0.4599383245037524,
ENSMUSG00000025962,0.2333849376419086,0.44094929329044097,0.8640386463389237
ENSMUSG00000025963,,,
ENSMUSG00000025964,-0.603755675101834,0.7183860207465991,
ENSMUSG00000025967,-0.21333214448339005,0.3448983764334157,0.8161030743951685
ENSMUSG00000025968,-0.11503614787136301,0.5656330398234284,0.9078176508048241
ENSMUSG00000025969,-0.8008222064861015,0.00014871635641083088,0.00862141766192789
ENSMUSG00000025971,-0.10368212939368737,0.7392758081023425,0.9556258184325928
ENSMUSG00000025977,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000025978,-0.02283381506783518,0.9248751022472914,0.988333936653731
ENSMUSG00000025979,0.1701926388229514,0.3878978441514237,0.8408578238671403
ENSMUSG00000025980,-0.24038321913018412,0.199950849179663,0.6952776646639623
ENSMUSG00000025981,0.33576955927587016,0.22010476765735676,0.7143060105443643
ENSMUSG00000025982,-0.07523395121075567,0.7018757973547483,0.9465978538316754
ENSMUSG00000025983,-0.765858412823726,0.43164500307505504,
ENSMUSG00000025986,-0.13247032843088505,0.5042913653514545,0.8893105172106869
ENSMUSG00000025991,0.7171347649571648,0.8766999892434382,
ENSMUSG00000025993,0.3638388465144581,0.1367130697967834,0.6217034239234561
ENSMUSG00000025995,0.23678041295396732,0.2923295864705413,0.7841797518817735
ENSMUSG00000025997,-0.1106419966306732,0.7429215027384211,0.9563446769509314
ENSMUSG00000026000,0.29391203758269835,0.20020285247080793,0.6952776646639623
ENSMUSG00000026003,0.06987339210677655,0.7548747185610354,0.9597550996109103
ENSMUSG00000026004,-0.13599608391063256,0.5322701648769859,0.89760631299174
ENSMUSG00000026005,0.03736708898577687,0.8659952407725144,0.9791690633485822
ENSMUSG00000026009,0.4678006259881733,0.673739670572447,
ENSMUSG00000026011,-1.8815581712349618,0.25413394551164525,
ENSMUSG00000026012,0.7796651456625242,0.3096953663359495,0.7969595925315988
ENSMUSG00000026014,-0.38946438792509375,0.05549522118157803,0.4349470420386898
ENSMUSG00000026017,-0.08237108693061024,0.8038884081841977,0.9690765140746962
ENSMUSG00000026018,-0.28364459556479077,0.34629530737598746,0.8170534469286099
ENSMUSG00000026019,0.07715733931883653,0.7637709641671049,0.9624880618785754
ENSMUSG00000026020,-0.030777111690078667,0.889127153020921,0.9844205894024518
ENSMUSG00000026021,0.19405124838494622,0.30140589436109044,0.7928049533167394
ENSMUSG00000026023,0.13122231076844376,0.8778948441818999,0.9817233456313016
ENSMUSG00000026024,-0.1606411034764062,0.499300901029196,0.888355482052798
ENSMUSG00000026027,-0.1400622239533847,0.6196404858216438,0.9218887905283432
ENSMUSG00000026028,0.19913391484330856,0.42952327212787234,0.8604653720421094
ENSMUSG00000026029,-0.23017378262050417,0.35370233536128226,0.82220158170984
ENSMUSG00000026031,-0.2688360233229294,0.20150397317298707,0.6967506613216966
ENSMUSG00000026032,0.22438521738671433,0.3463067248533064,0.8170534469286099
ENSMUSG00000026034,0.15193562726475535,0.5334733952484473,0.8978423921913449
ENSMUSG00000026035,0.5095461438776355,0.0720894827301391,0.4860544800219749
ENSMUSG00000026036,-0.12072897621937256,0.6645582314553726,0.9384176465618598
ENSMUSG00000026037,0.17899463955864917,0.44438346618987856,0.8651057040477987
ENSMUSG00000026039,-2.8412506938328805,0.00027003285498132285,0.013576385915262109
ENSMUSG00000026042,-1.0634046431742368,0.00010072977813154729,0.006482649025214865
ENSMUSG00000026043,-1.883478773521234,1.7828279737115683e-10,7.039279423770891e-08
ENSMUSG00000026047,-0.06557604648272497,0.7671325377967344,0.9624880618785754
ENSMUSG00000026048,0.009416141559911235,0.965772562187422,0.9941813806418582
ENSMUSG00000026049,-0.27434256604511587,0.3558894876873271,0.8229556917567762
ENSMUSG00000026051,-0.9132598658703158,0.14738677009700513,0.6385840223112608
ENSMUSG00000026058,,,
ENSMUSG00000026062,0.4284720668011521,0.07834205231333567,0.5022957532812077
ENSMUSG00000026063,,,
ENSMUSG00000026064,0.11589501817944627,0.5675672079990981,0.9085677560441403
ENSMUSG00000026065,0.3483305440739128,0.4818975338258985,0.881658243163751
ENSMUSG00000026068,-1.4420445956136523,0.014873429346290656,0.22014785138800425
ENSMUSG00000026069,-4.2641937125014024,0.1666213388949923,
ENSMUSG00000026070,-0.7263847876965995,0.8843568514279218,
ENSMUSG00000026072,-0.8527039240819211,6.095958304954301e-05,0.004344188042784263
ENSMUSG00000026073,-1.669638379427346,0.12603199668612947,0.6003265208958805
ENSMUSG00000026074,-0.44397548032611733,0.028055906795327486,0.31455774548959264
ENSMUSG00000026077,-0.7123828536679335,0.24454076159948224,0.7403459711932776
ENSMUSG00000026078,0.3581598207996286,0.06486199712501173,0.4638065985233159
ENSMUSG00000026080,-1.3187309992804384,0.38611260744142084,
ENSMUSG00000026082,0.0593325542822365,0.8210619221911482,0.9714943800089233
ENSMUSG00000026083,-0.18772077693294142,0.31521748152079987,0.8001925144617205
ENSMUSG00000026085,,,
ENSMUSG00000026087,0.23454882173253125,0.32230361375270655,0.8023530555872126
ENSMUSG00000026088,-0.0894151559979628,0.7036832615142193,0.9465978538316754
ENSMUSG00000026090,-0.5494556993423318,0.24991754258274956,0.7460564706542456
ENSMUSG00000026094,-0.027558467290694905,0.8964301671870855,0.9855000042767794
ENSMUSG00000026095,-0.2127430457054574,0.34239523021995677,0.8151969144328451
ENSMUSG00000026096,0.2618840062914132,0.28193269347900396,0.779273538894956
ENSMUSG00000026097,0.9102176864411672,0.0012393896077496894,0.04338080107237174
ENSMUSG00000026098,0.19141948194124297,0.5550883292664652,0.9039447437214437
ENSMUSG00000026100,,,
ENSMUSG00000026102,0.2861330151644902,0.25904448109443645,0.7564223114748395
ENSMUSG00000026103,-0.1657909559027095,0.44849767811414776,0.8655562827851485
