gene,SRR5292044,SRR5292039,SRR5292051,SRR5292041,SRR5292047,SRR5292053,SRR5292052,SRR5292042,SRR5292046,SRR5292049,SRR5292045,SRR5292050,SRR5292043,SRR5292040,SRR5292054,SRR5292048
ENSMUSG00000000740,236.07136952916105,209.75160546108066,184.0217275993069,200.01216978609335,217.441135515195,198.42004867513424,201.70219585147757,240.4098274094658,311.12218940609455,303.3841782743219,228.20006445467445,196.9058522931696,196.09429633182876,214.1991842319456,211.1582270389753,258.48278239419903
ENSMUSG00000000743,10.196393100548436,18.644587152096058,10.192612643970653,15.002312203378958,14.07977008619117,14.979446183372504,14.22345907616195,14.570292570270654,16.049954215393765,12.655006328903054,14.335566195184455,15.610993554367113,12.656837871108312,12.496964807218923,19.910861200806643,18.296791717118175
ENSMUSG00000000751,7.895987340058849,15.80736736808144,13.728825193919656,13.378927673908846,13.78521422664742,15.497965474335398,16.255381801327943,16.858189750726375,13.840648776837538,12.934984345029228,16.05829518001349,17.074524200089034,11.616549826907628,11.71213126860131,18.171077212386642,16.293888481812342
ENSMUSG00000000759,40.599053016208096,50.529533296260325,42.98925060722316,44.55910639511063,43.653178384383494,42.9794878953688,42.670377228485854,47.14272348149555,40.02741618090105,30.741586170653882,36.115782646237236,46.52807844524261,36.52566910749065,41.113203061430376,47.0386041313555,38.650619189415316
ENSMUSG00000000782,52.72281310527484,77.28046268839816,75.5778760675375,96.11555990000622,94.02223036636445,100.59274244680151,87.64360021215982,85.13385824116821,85.90299381680387,64.17096129611903,58.94194169522193,99.33714257837512,48.43118783556513,75.4043915179538,82.02759323180211,110.10554542194784
ENSMUSG00000000787,519.580836227337,475.3018666744488,525.3009074198752,547.5284166464537,508.285591228692,635.5318109568541,732.3049501498239,545.3624384359983,476.43021986747806,523.110925330143,432.03581898105256,571.5696975979803,579.6138219604805,585.3047043767509,532.0517182364415,509.49527704590605
ENSMUSG00000000804,89.03192024381316,82.75224370042635,59.491575840318504,77.36266964578253,77.17363520046206,72.9383802621138,78.90633249394605,74.59748964696422,46.850271211736455,47.59626274144954,59.064993765566854,64.5782897424796,68.37004201607823,92.48961393555261,74.35965639395101,53.42879711478
ENSMUSG00000000805,203.9278620109687,572.9157378149516,441.4025312348108,458.4102038562324,461.80467659268857,433.8278067722883,418.64381214170004,318.74020192980515,588.3250423731788,358.81982546730427,638.5787190550192,447.35253404233265,198.81060400279722,449.1662713319265,560.2104442712392,377.73672367470596
ENSMUSG00000000811,5.657754708231145,6.485073792033411,11.37135016062032,9.852264730577225,9.366876333491195,12.502076237660896,10.836921200885296,10.415952953127368,8.317385180446971,7.447415228956222,8.059910607592977,9.939812302194687,8.264510573372094,7.365360900872989,9.923212378395544,7.903347901477082
ENSMUSG00000000823,13.24287640498059,19.185009968098843,17.889075252683188,23.28717118136435,19.735242589431135,21.777810220441562,17.474535436427537,22.457517060789066,17.609463936727572,18.64653587400317,13.228097562080077,22.56276412154622,10.691849343173688,17.447453281576177,20.748534973008862,21.165815270394102
ENSMUSG00000000826,60.86749295998121,64.24276225233098,66.70267594217529,75.01156101689479,80.88503903071329,80.19765033559433,75.24887158864726,85.61552080547467,56.14234996801706,55.71562520910858,51.74339558004346,80.61614640184892,66.57843482884373,67.55605613177765,73.39310973371768,66.42060188433136
ENSMUSG00000000827,84.92849375212904,56.94705423629339,62.54242588341176,62.0244847811339,65.98051253779961,68.96306569806495,67.18891144548883,79.17328400787567,57.571900545906374,57.17151089296468,61.58756120763794,67.01750748534946,84.14774401978859,61.39813144416253,71.71776218931325,60.62842225790638
ENSMUSG00000000838,57.57231714090153,53.56941163627599,37.58092553083058,43.159636973153646,40.17741924176726,48.22229405954917,58.45164372727506,41.06173360712639,36.45353973617774,38.07701019315963,36.97714713865175,42.686310500222575,53.170277814701585,51.31603906345934,45.621002363013275,37.51383627207957
ENSMUSG00000000876,8.952930527310821,18.239270040093967,10.192612643970653,16.12188774094455,17.3198845411724,11.983556946698004,14.358920591173016,15.232578596192049,19.558851088394828,17.918593032075123,15.196930687598972,14.269423795788692,10.229499101306718,13.221426535173643,15.722492339795537,15.481900683715377
ENSMUSG00000000902,21.13886374503944,21.34670123210998,18.721125264435894,20.880083775598326,24.27140282640486,21.547357202235833,22.554342249342522,32.6326387317632,25.21207382822988,24.302091799751885,21.657164380707847,24.392177428698616,21.15252356541389,16.17964525765542,22.16613674135108,24.95509166151325
ENSMUSG00000000915,17.47064915398848,20.87383126810754,20.315887786961913,22.16759564379876,17.967907432168644,24.600859693461764,21.94476543179272,19.20629475172041,19.10399408633914,11.703081074074063,17.350341918635262,23.7213925494094,12.483456530408198,22.458313566596324,23.64817495370886,16.672816120924253
ENSMUSG00000000916,9.263796170620225,10.943562024056382,11.510025162579106,11.139776598777658,10.604010943574938,13.42388831048382,11.649690290951693,13.727383082734336,15.27019935472686,12.711001932128289,8.367540783455304,10.610597181483898,8.958035936172548,7.727591764850349,15.400310119717759,11.151299093864923
ENSMUSG00000000948,5.34688906492174,8.376553648043156,6.379050090104082,9.684328399942386,7.953008207681203,5.53087243693754,8.872729233224835,8.790341798593039,8.317385180446971,5.65555592574871,10.767056155181457,6.402946575033387,6.357315825670841,8.391681682142176,6.959135953679991,7.578552782238297
ENSMUSG00000000959,23.439269505529026,29.18283206415035,22.049325311446722,31.180178721201788,33.87392384753105,34.04943343989673,30.952956180028625,31.007027577228875,27.94121584056404,25.757977483607988,24.17973182277893,28.477867148005636,23.05971831311514,26.744712123661753,26.676687822439966,38.54235414966905
ENSMUSG00000000976,13.056357018994948,13.443017548069259,14.422200203713578,14.498503211474441,15.022348836731164,15.094672692475369,13.004305441062355,16.677566289111454,14.88032192439341,11.479098661173126,11.566894612423509,14.81824778793441,14.621826399042934,11.410272215286842,17.20453055215331,13.424864928536413
ENSMUSG00000001016,31.210910588264113,29.858360584153832,24.198787841807878,24.070874057660266,20.08870962088363,28.576174257510623,28.650110424840502,35.94406886137017,27.616317981952832,22.3982412900939,28.732658425541377,25.184923195131322,29.879384380652954,24.390211507808914,30.285128687311072,22.5732607870955
ENSMUSG00000001017,125.65189302566091,119.02812522461323,103.93691396810891,119.12283719697919,109.92824678172686,126.46109374039479,135.80016879859386,119.51252376854235,101.23817274325297,80.12970821531093,113.14637868216401,127.14422484709154,109.11465708060499,126.59968696008734,139.5049012936776,93.9740544997549
ENSMUSG00000001018,36.37128026720021,50.73219185226137,48.12022567969819,57.93803406901948,46.186358776459734,55.19349786027253,59.332143574846995,48.286672071723416,56.987084400406204,48.268209980152356,54.94274940901167,62.99279820961418,40.10888348195967,47.99558947700021,65.85404578389769,57.54286862513793
ENSMUSG00000001029,124.78146922439458,167.53107296086313,100.95540142599505,103.78465233233055,114.93569639397059,117.01251999395983,114.19405715432879,127.21912479744584,135.61236618431897,68.81859636381353,145.32449507736345,126.41245952423058,97.78707615486421,135.59508674885848,138.3450453013976,105.01708855387355
ENSMUSG00000001034,15.04589713617513,16.01002592408248,12.89677518216695,17.52135716290154,13.903036570464918,15.152285947026803,12.733382411040221,14.088630005964188,14.230526207170989,11.591089867623595,12.36673306966556,14.08648246507345,14.101682376942595,14.127003695117043,13.596089687282205,19.054646995342004
ENSMUSG00000001036,84.18241620818648,115.38027121659444,132.57330187259788,141.51434794829106,138.0877869541092,154.17306917963393,141.28636015654203,111.2038445342558,111.24502678847824,93.2886749732411,97.39571367801284,147.14581033862441,76.2877899080501,113.01602956093635,157.74041495007978,115.89772504837282
ENSMUSG00000001052,85.92326381071913,65.66137214433829,75.50853856655812,94.15630270926644,100.73810396396192,94.31289770069534,77.95810188886858,101.20934632489657,82.58903565896954,78.33784891210342,55.31190562004646,80.12830285327496,78.8885100185518,67.85791518509212,77.5814785947288,93.6492593805161
ENSMUSG00000001053,58.25622155618222,33.033344628170184,41.94918809253228,41.08842222865729,45.184868854010986,45.34163133197754,41.315762078375194,46.721268737727385,25.277053399952123,25.757977483607988,36.30036075175463,38.844542555202544,39.81991458079281,49.56525655423544,35.05342554446217,22.62739330696863
ENSMUSG00000001054,86.17195632536666,49.6513462202558,45.00003813562554,63.815805641238846,57.20274792339592,64.58445835215606,60.55129720994658,70.62377349143587,37.428233312011365,37.797032177033465,42.9451725503809,48.17455042167977,76.4611712487502,72.14431374215755,42.3991801622355,42.16923298116881
ENSMUSG00000001056,15.91632093744146,8.309000796042808,7.211100101856789,8.508774085498512,7.953008207681203,8.814827946369203,8.398613930686103,10.536368594203985,8.707262610780424,12.37502831277688,9.167379240697356,7.256672785037838,11.096405804807286,8.452053492805069,8.376737722022211,8.065745461096475
ENSMUSG00000001065,6.279485994849951,12.497277620064386,9.221887630259163,11.08379782189938,9.366876333491195,12.55968949221233,9.820959838302299,10.656784235280604,10.071833616947504,9.407261341839439,9.105853205524891,9.878831858622938,6.068346924503985,9.478374274074255,11.08306837067554,10.285178775894831
ENSMUSG00000001082,6.963390410130638,6.349968088032716,7.627125107733143,10.076179838090344,9.190142817764947,10.312772564706455,8.601806203202704,12.463018851429858,10.59167019072544,7.391419625730987,9.351957346214753,10.06177318933818,7.108634968704668,8.27093806081639,7.9901190579288786,11.6384917727231
ENSMUSG00000001089,285.4368336866943,243.39292575725398,260.5009911795765,290.6977883289065,272.8765482813284,298.14859230366426,308.44586968019775,296.82455525386086,202.93120248856164,171.1225634563174,207.83494681258838,311.1222231030508,277.3523513399488,316.8312623588643,272.05066663367523,218.15405508871672
ENSMUSG00000001098,374.2822345445219,342.62806534576526,386.2098804552146,418.32939961138413,434.3520704832112,442.1241154276946,452.57692165197216,446.62161275317237,325.48267475670997,212.2233362236397,342.207807629253,484.0017806289523,415.9996301198065,367.0606088303915,535.2091039932037,317.6496266155309
ENSMUSG00000001100,14.424165849556324,13.915887512071695,17.40371274582744,19.144741692371657,20.08870962088363,19.703733056589986,18.422766041505,18.78484000795225,20.92342209456191,22.174258877192962,17.042711742772937,23.8433534365529,16.24005224557733,14.06663188445415,22.101700297335526,21.653007949252277
ENSMUSG00000001105,40.53687988754622,41.680109684214735,29.468437916241687,37.28186540093427,33.16698978462606,37.333388949328395,37.319647385548734,43.349630787582115,50.42414765645976,43.620574912457876,42.57601633934611,33.234341746601864,42.42063469129452,33.44598310724292,36.4710273128044,44.334533776094034
ENSMUSG00000001123,120.8023889900342,125.10788190464456,83.48235117918821,129.2549958119478,149.2219984448629,102.20591357424162,103.22167443843243,141.30775480341003,117.09318824348001,87.18515422169051,130.988928882179,103.3618518541104,108.8834819596715,108.72963100387092,100.90747132835988,131.21722817246882
ENSMUSG00000001127,27.60486912587503,37.01896289619072,29.53777541722108,34.48292655702029,35.405614317158545,37.10293593112266,34.74587860033848,33.59596386037614,30.670357852898203,25.142025848130405,31.685908113819718,36.89316836090666,28.318952314351932,34.59304750983789,42.59248949428216,35.34853547715434
ENSMUSG00000001138,12.248106346390498,17.090871556088054,13.312800188043303,20.37627478369381,18.144640947894896,19.012374001972795,19.303265889076933,18.24296962310747,21.11836080972864,15.006821664362914,14.766248441391713,20.42844859653509,12.021106288541226,16.54187612163278,21.650645189226637,22.789790866588024
ENSMUSG00000001143,12.123760089066737,13.510570400069605,8.667187622424025,10.91586149126454,15.49363821200116,7.777789364443415,7.992229385652905,13.305928338966176,9.681956186614054,9.29527013538897,7.813806466903115,10.91549939934263,10.80743690364043,11.168784972635269,11.340814146737763,11.855021852215621
ENSMUSG00000001150,14.735031492865726,15.739814516081092,17.057025240930482,20.04040212242413,20.85455485569738,22.58439578416162,16.119920286316876,19.08587911064379,18.649137084283442,13.494940377281576,14.397092230356922,23.416490331550673,12.59904409087494,16.96447879627303,21.843954521273304,20.407959992170273
