,gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
1028,Ihh,-1.488010698109298,0.6668560808434921,,0.7171347649571648,0.8766999892434382,,0.1829946944285471,0.9438056160352906,0.9999543473702648
1029,Prkag3,2.465397324571135,0.5648204343562737,,,,,,,
1030,Cryba2,,,,,,,,,
1031,Atp7b,0.2232851538803702,0.8552684345715461,,-1.884267198228937,0.3234310403216625,,0.4639361769312753,0.7715629938249409,0.9999543473702648
1032,Defb2,,,,,,,,,
1033,Slc4a1,0.1711197905898444,0.5763931309484669,0.8733763852156645,0.8000253855314383,0.0007275850474934,0.0297739214533093,0.5832968185436144,0.1856522928259288,0.9999543473702648
1034,Rundc3a,-0.3044573362209607,0.5763406376235907,0.8733763852156645,-0.5866833140719517,0.3425454078213835,0.8151969144328451,-0.5374161837601616,0.4621271490624107,0.9999543473702648
1035,Slc4a3,-0.2036895347924205,0.7051603086056064,0.9221792618675164,-0.2620556144579579,0.6205639597604056,0.9218887905283432,0.3714598433275031,0.4448165851494348,0.9999543473702648
1036,Cdt1,-0.7409799857060049,0.1105539431392297,0.4542057719518855,-0.6855482499519472,0.207642828785737,0.7024656285400125,0.0534848357855855,0.8917556196390181,0.9999543473702648
1037,Runx1t1,0.4837239529871799,0.0745085314966208,0.3708857966075053,-0.2009257401757369,0.4656672191409902,0.8746377480625773,0.1413910533199783,0.5062839694037234,0.9999543473702648
1038,Snai3,1.5428844893005953,0.6211661134829005,,3.699631994545631,0.0450801690375078,,0.026729668186092,0.9844513066885642,0.9999543473702648
1039,Aprt,-1.0532467257165423,1.8346733986551864e-06,0.0001266610504286,-0.4638765116749931,0.0951709461405993,0.5409931331393055,0.168945061412356,0.4812007506935131,0.9999543473702648
1040,Gtf2h1,0.1251477341806439,0.5009205458963865,0.8405669618373682,-0.1723043881017333,0.4263249877427821,0.859794670792684,0.0422231441373507,0.8047496185845279,0.9999543473702648
1041,Hfe,0.2512711912351633,0.266927820994614,0.6731239243839239,0.1402959401786249,0.5144038707784169,0.8924971877436397,-0.1384094676149521,0.4644822976650776,0.9999543473702648
1042,Abhd1,0.9903185663297868,0.5092495042134868,,-0.4098521763015101,0.8528892219438996,,-0.2574849419072947,0.8586598816760791,0.9999543473702648
1043,Slc5a6,0.9323649705953952,0.0001107537977452,0.0035506914229569,0.5223438660186833,0.0152072233532378,0.2237284249420456,-0.0690122712367564,0.7356190765988877,0.9999543473702648
1044,Tcf23,0.6179429593609372,0.059156470826804,0.3261025690525375,0.5525628882218848,0.2084308420913233,0.7024733163471556,-0.136686366985218,0.5128449931971653,0.9999543473702648
1045,Nphs1,1.880089966951871,0.6636013395801292,,,,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
1046,Aplp1,-0.7753780040899293,0.0586531315588624,0.3246054992018018,0.0165316345594058,0.956513394523662,0.9924266686619556,0.4058849603298034,0.1103905344248641,0.9999543473702648
1047,Qrich1,-0.1631788364010705,0.2883012916966185,0.6901802728199935,0.1455706150468571,0.4645332876646523,0.8742396505452832,-0.0288043963376397,0.8461820416770509,0.9999543473702648
1048,P4htm,-0.3074353515018826,0.6340433802659358,0.8948995647193027,0.0452360733010699,0.927566339933066,0.988333936653731,0.3686193467431077,0.3674255491609394,0.9999543473702648
1049,Usp19,0.3142686598143461,0.0676096064790459,0.3522088597043107,0.1115205227727053,0.5688865306672386,0.9087495515853704,-0.0289426395866707,0.8488148240562441,0.9999543473702648
1050,Pola1,-0.0923595774102829,0.6574200818833249,0.902690454131809,-0.1813405287580524,0.5164559479933564,0.8927700470113186,-0.0600023850126272,0.7866587129135724,0.9999543473702648
1051,Cdc42,-0.1953171371668113,0.2286821437167883,0.6384474563924959,0.4582240678095223,0.0138638892128982,0.2109766224075315,0.0446052864292622,0.7236675558690615,0.9999543473702648
1052,Pknox1,-0.2430003891061534,0.1949203221865449,0.5941463485534121,-0.1281439719830119,0.559734250256605,0.9068228427409756,-0.0063297969259836,0.972104383859783,0.9999543473702648
1053,D130043K22Rik,0.3529546025749073,0.6945476464274137,,-2.165288600601704,0.0948695239401813,,-0.4541356331687958,0.6532651836468072,0.9999543473702648
1054,Gmnn,0.7062596429562971,0.015971136389307,0.1454732238074116,0.2021514414750959,0.6086254946565559,0.9197657824264512,0.2018436190742649,0.5613895572774847,0.9999543473702648
1055,Acot13,0.4669017607290448,0.0234465903669305,0.1843830757175261,0.3781558944873786,0.151143208306728,0.642983362840509,0.1801225944723891,0.382306245181141,0.9999543473702648
1056,Zfp184,-0.0642694388664118,0.8407422776730817,0.9605323716198718,0.4992917968054352,0.1828117974237257,0.6755450361311605,0.0855259541398857,0.7842094186964416,0.9999543473702648
1057,Cyp27b1,-3.460985651155361,0.2492407568961508,,1.3620044528351454,0.6335766094796649,,1.4881861236851035,0.7107650021723133,0.9999543473702648
1058,Cdk4,-0.3322498643225109,0.07832932319163,0.3811717459924709,0.1539767692556299,0.447893856083852,0.8655562827851485,0.0648606919904012,0.7051187196535814,0.9999543473702648
1059,B4galnt1,0.5854321276770139,0.3616838460089552,0.7535059988502527,0.0685619537625887,0.9311140127940458,0.9886422357325682,-0.3305689025980065,0.516201453059973,0.9999543473702648
1060,Mettl1,-1.282129834642542,0.0059990978722315,0.0734914361230086,-0.1593498640994054,0.7798970391851214,0.964607029897714,0.2943637012848536,0.6321302239549813,0.9999543473702648
1061,Tspan31,-0.3025075509317518,0.0856995925915646,0.4006435401320712,0.4670250018424467,0.0307224199482044,0.3300175242818524,0.1620060405567274,0.3461794653936241,0.9999543473702648
1062,Kif5b,-0.3538177753408999,0.1012557874522245,0.4337352866973513,0.0406900042292131,0.8472201074887578,0.9776260850211584,-0.2462978564715573,0.0776410992423164,0.9999543473702648
1063,Saal1,0.3757094320704431,0.1208150911207176,0.4717743836825739,0.2994129211262284,0.3231495631999879,0.8023530555872126,-0.4348707641065313,0.1259012446551225,0.9999543473702648
1064,Tph2,-0.1419057406100552,0.9072775900661952,,-0.8711924080691101,0.4474618431348047,,-1.1526774355376457,0.2456868767156728,0.9999543473702648
1065,Krt23,-1.8936225424873607,0.6611207141331598,,-1.5653636137032267,0.7497609012247766,,,,
1066,Cnp,-0.1289193620648133,0.5587417747036134,0.8666510214667911,-0.1091458567334936,0.6731748096281128,0.9406169317288224,-0.2864659455675918,0.225103717960138,0.9999543473702648
1067,Odad4,-0.6679759626468443,0.5377538445548533,,-0.5143932084813486,0.733466116137532,,0.3347956927634917,0.7772193022799545,0.9999543473702648
1068,Sulf2,-0.939479025678128,0.0043878319519175,0.0584016479798471,-2.177185857725545,1.3577434818941626e-07,2.7171608941084688e-05,-0.0337658305834442,0.9215417370459824,0.9999543473702648
1069,Sod2,-0.2519952595346361,0.1313999680383101,0.4920920476040541,0.334910113285739,0.1171849131867433,0.5845488924373233,0.0360874617006862,0.813949619691232,0.9999543473702648
1070,Tmco6,0.1248758850930172,0.6200676723018288,0.8886446762647962,0.2060704737995171,0.549439398857887,0.9027812940740692,0.1636272473001589,0.5226776471667635,0.9999543473702648
1071,Stambp,0.1841035919067254,0.4105772665951428,0.7876728394593742,0.5150831635052585,0.0301776056696726,0.3263618203632044,-0.3145030251826562,0.1210605075785766,0.9999543473702648
1072,Ezh1,0.6655592158477616,5.9188098285682656e-05,0.0021327925952992,0.1465657455250079,0.5366608105514972,0.8982673901634765,-0.2429057321278167,0.0843027689693095,0.9999543473702648
1073,Hap1,0.3623666046120615,0.5440454133943187,0.8605703359194501,0.1752995997928684,0.8035108717495801,0.9690765140746962,0.960630992392664,0.1741267030516728,0.9999543473702648
1074,P3h4,-0.1240624078522009,0.6060265882213457,0.886017602530698,-0.0930437241409794,0.779193306252695,0.964607029897714,-0.0929093228162832,0.7689885919473035,0.9999543473702648
1075,Ctnnb1,0.0921412216821835,0.5963085972544352,0.882984266240104,0.1402174407195341,0.5468205214443533,0.9027044023411585,0.0602979671450672,0.6298738863316319,0.9999543473702648
1076,Eif1b,-0.2988622588187018,0.1280254668899134,0.4862334827330544,0.3361588378725361,0.1061493342370918,0.5605060822139021,0.0390756654115003,0.8302054623000764,0.9999543473702648
1077,Klk4,,,,,,,,,
1078,Chrd,-1.061625619592801,0.233302415492551,,-0.4681495129776709,0.6102985002804795,0.9197657824264512,0.6489915145931948,0.5325570885578415,0.9999543473702648
1079,Psmd2,-0.2562912807340986,0.1171061797391899,0.4650470707952273,-0.0170894712602359,0.9279877950279694,0.988333936653731,-0.0888610688978583,0.552929323309644,0.9999543473702648
1080,Syngr3,-1.5740871170396884,0.3694005880740374,,-1.2037096807025984,0.3523302649416373,,1.2346749622188211,0.4759535688068906,0.9999543473702648
1081,Vars1,-0.6395018363192626,0.0041749582832363,0.0561245074399759,-0.382756876254603,0.1646121087813259,0.6582176027555411,-0.2090165475035165,0.3701624835726234,0.9999543473702648
1082,Vwa7,0.2187826920357655,0.8817155193091233,,-1.134863251009939,0.4692125015312884,,0.5207521843398123,0.7570239714738254,0.9999543473702648
1083,Hspa1l,0.0955775651550647,0.8970350632405979,0.9760681662830802,-0.3246328037515435,0.7850963614033128,,-0.987526670865707,0.2801216143730156,0.9999543473702648
1084,Slc44a4,-1.725558581863972,0.0670336404993437,0.3511897179919518,-2.0950669733397,0.2477835103121138,,1.2358219383938167,0.3596039875070012,0.9999543473702648
1085,Msh5,0.0715423765147075,0.8609684676225836,0.9655622252852288,0.2962544221293662,0.5514016306115492,0.9035978998818904,-0.7163485444837675,0.1945604951152242,0.9999543473702648
1086,Abhd16a,0.0276485648519294,0.8720284814763234,0.969311513316684,-0.106914299305747,0.6543967188446027,0.9348208686193432,-0.0572805806231045,0.7230928419304886,0.9999543473702648
1087,Neu1,0.3298324575653207,0.1610292505939424,0.5415538694001607,-0.1039339518763916,0.6675239461945726,0.9393915420887162,-0.0338579157548641,0.8667925341748633,0.9999543473702648
1088,Ddah2,-0.0501507780221525,0.7719749895083816,0.9395167092040784,0.5480116224867604,0.0176611217140001,0.2447925304742197,0.0818324841809919,0.6182638217500152,0.9999543473702648
1089,Clic1,-0.4234873717047933,0.0228245079281585,0.1813483452291727,0.290120702435258,0.1562700545772881,0.6463216644963322,0.1883924758673638,0.2160828877080778,0.9999543473702648
1091,Lsm2,0.1022429986879314,0.6134431846082558,0.8876724754825948,0.6276103998332943,0.0085409522039664,0.1589487525449,-0.0627879273563696,0.776809799290901,0.9999543473702648
1092,Pole,-1.4281974027951738,0.0084299151859542,0.0936619594883046,-2.6825609649761644,3.4255973942486973e-06,0.0003791253964589,-0.4521020386144659,0.5430811871376588,0.9999543473702648
1093,Atp1a2,-0.112554431006627,0.929606732795039,0.9846927707053246,-0.2162911935718606,0.418857796761934,0.8563607265350869,0.3872272666550059,0.0236032283872373,0.9999543473702648
1094,Atp1a4,-1.0406581400722783,0.2387406514516094,,-0.4188568666488109,0.6397676858306658,0.9293174179959072,0.6895815038379488,0.4026519705956058,0.9999543473702648
1095,Casq1,-0.0114018143007816,0.9802443090760596,0.9973417682322642,-1.2310241967190418,0.0561970368538856,0.4368320735326434,0.6037263293598937,0.2786364897440536,0.9999543473702648
1096,Stx1a,0.0197539476267228,0.9324915994728707,0.9852187097227026,0.0412966241492119,0.8763746020007829,0.9810702762104316,-0.1288878415541934,0.6389130566454408,0.9999543473702648
1097,Ceacam9,-1.7535741579587856,0.6856005311738915,,,,,,,
1098,Zfp775,0.5347446269852426,0.0943030852108771,0.4182629183144698,-0.4748540962260067,0.2684900071075394,0.764929577581526,0.1228521972093804,0.7059255091922318,0.9999543473702648
1099,Scube2,1.110608964462949,0.0004264252535488,0.010277335556168,-0.1753983653021467,0.5261606408033745,0.8940607558821393,0.2515357120409212,0.3492865367346299,0.9999543473702648
1100,Mrpl49,0.0313692920364337,0.8821590044960567,0.9719461980464008,0.0547148578321077,0.8106070155217894,0.9690765140746962,-0.1807039329389855,0.3504735182814434,0.9999543473702648
1101,Dennd2c,0.1109601387857842,0.6106535154092754,0.8876356574262941,-0.0973484309383239,0.721022839101291,0.948529730430505,0.0876579624622655,0.6923955132271521,0.9999543473702648
1102,Mark3,0.0765109762237985,0.6542560981311547,0.9017511212666036,-0.1688389459370377,0.3882155918507137,0.8408578238671403,-0.1257063509356155,0.3419068020167696,0.9999543473702648
1103,Gatad1,0.0454015453778325,0.7662077998557101,0.9375170557659042,0.1716270419103371,0.380269584163959,0.8396265843988812,0.1276519648620849,0.357475341861852,0.9999543473702648
1104,Pcdha10,-0.3728041166984343,0.6443795435713539,0.897822081986158,-0.3193824896617106,0.4631379281154334,0.8737832604294062,0.2772428217922407,0.4452220682058866,0.9999543473702648
1105,2310003L06Rik,-1.5977931605490256,0.4034253512009503,,0.9285051841723868,0.6523023153638337,,,,
1106,M6pr,-0.0258320552692758,0.8749074627154798,0.96968363497063,0.045887695994441,0.8262889832256384,0.9723197100839828,-0.0559131364624407,0.6516869244660426,0.9999543473702648
1107,Lrrc8a,-0.0012919939897577,0.9952200314114816,0.999573533755322,-0.0190660210761765,0.93416145147706,0.9886847615665924,0.1214909636543875,0.3991077451643843,0.9999543473702648
1108,Mc5r,-1.755928850991318,0.1440098406786765,,-4.888301664039505,0.0887081777547823,,-3.517234006428368,0.2856401708163576,0.9999543473702648
1109,Ppp2r1a,-0.075193068425742,0.6541814450687475,0.9017511212666036,0.0765143855797583,0.6705796760608553,0.9405357594377344,-0.0523677778008346,0.6881974971191446,0.9999543473702648
1110,Fance,0.0975004439170689,0.6753658766731757,0.9100164360907592,-0.0554842894946531,0.8350597077448072,0.9742196329436212,-0.3087140214615848,0.195869913616432,0.9999543473702648
1111,Tinf2,-0.0284150155947247,0.8859425113879825,0.97337720297212,0.1332930526448742,0.5852198103682626,0.9141723397594628,-0.0623200074566771,0.7407417674977602,0.9999543473702648
1112,Tssk4,-0.3224443830989946,0.6875350324917346,,0.6058881452796158,0.6285332606278025,,1.966359415978269,0.0906042797653301,0.9999543473702648
1113,Hapln4,0.1642828233470768,0.9175822904006966,,-3.187158173238467,0.3764822798684821,,-4.051802955143699,0.206870264943862,0.9999543473702648
1114,Dus3l,0.1705675380854403,0.3744820161442622,0.7629243554122767,0.0723738997207862,0.7825770654233827,0.9648635622221452,-0.0367064176943909,0.8493958374948604,0.9999543473702648
1115,Gtpbp3,0.3229875717001078,0.2518616628981304,0.6588180254350174,0.3712517613227937,0.2528865016888824,0.7493750310695502,0.0430618554621002,0.8927064203384738,0.9999543473702648
1116,Tgfbr1,-0.1821171603629856,0.3619783265668329,0.7536875539366454,0.0284973716241616,0.9072068317018284,0.9870174285463708,-0.2015188403562272,0.1286593802508422,0.9999543473702648
1117,Homer1,-0.2923831599570987,0.2106813693418534,0.6155289246906668,-0.0490992062077385,0.8452017658595592,0.977249908780554,-0.0536685156098913,0.7697148346123934,0.9999543473702648
1118,Rad51c,-0.0560351227464704,0.8690988077821767,0.9686229470559656,0.2427577164300242,0.5442354972161201,0.9022516407212534,-0.6014546822342466,0.1269553771740187,0.9999543473702648
1119,Gabrb2,-0.0013593306037459,0.99922087232182,,0.5689238488717315,0.6782115987191735,,0.2540298487103256,0.8695536993050657,0.9999543473702648
1120,Cav1,0.6199843565340594,0.0014370433422397,0.0256721624404483,-0.102497847900219,0.5529242846774411,0.9039447437214436,-0.0661725739395466,0.5811004230154091,0.9999543473702648
1121,Arpp19,0.0622399950313577,0.7161707073822392,0.9241598419831604,0.2380756912806678,0.1885674060844973,0.6795217650440111,-0.0963267546845392,0.4719627413141907,0.9999543473702648
1122,Bcl2l1,0.8481336876331931,4.586530235195879e-06,0.0002688944352967,0.6722759681490633,0.002037729529433,0.0604466082143708,0.1408611773069578,0.3932204560131442,0.9999543473702648
1123,Khsrp,0.1826222871857346,0.3690493139354864,0.7591666059708824,0.2681206918613329,0.3729617099444379,0.8356744816837873,0.1807844181651161,0.2950247474711085,0.9999543473702648
1124,Dio2,-3.822992855277082,0.0002223215953924,0.0062207940347111,-1.1824585769043827,0.0327665661642844,0.3400175293224376,-0.7739261464057153,0.4480935733071759,0.9999543473702648
1125,Ccdc124,0.1446378420885519,0.5255274358289661,0.8524125452061165,0.5727521179724816,0.0455903899138957,0.3972343064923053,0.0848274215456971,0.7218225356660882,0.9999543473702648
1126,Cct4,-0.3288924911942443,0.0958759980337432,0.4211786047790508,0.1129191356691089,0.5594554513142536,0.9068106832630568,-0.0656694339563711,0.6052533535667312,0.9999543473702648
1127,Trappc2b,-0.0109568812970059,0.9600117440004255,0.9917858635953438,-0.1317772120604868,0.6164089708489093,0.9209736002025556,-0.1486699232783951,0.4446057832702668,0.9999543473702648
1128,Cpt1c,-0.0463593542711994,0.9348869902855764,0.9857983294896232,-0.7469431434533541,0.1002882258442189,0.551108799772333,0.946783324114335,0.0443582637747203,0.9999543473702648
1129,Twist2,-2.703022454706425,0.2591459742033425,,-0.836710392350945,0.7336305251750657,,2.803375335853987,0.3692252448981153,0.9999543473702648
1130,Zfp655,0.0061001122509838,0.9720650065732284,0.995652274480926,0.0467429615607031,0.8258103236251164,0.9723197100839828,0.193755841580639,0.1958569993194149,0.9999543473702648
1131,Rhoa,-0.0280329202635183,0.8486105295488677,0.9622690775037438,0.3523734831058103,0.0440671461393383,0.3904044499391106,0.0133043855254482,0.9117395913380524,0.9999543473702648
1132,Zmiz1,-0.0957287113041961,0.6643912328034549,0.9054331245662988,-0.3784867520751587,0.1067313746356451,0.5615764335872725,0.2807331243236034,0.1722033960110547,0.9999543473702648
1133,Ankrd26,0.0737492115187764,0.6968348565490232,0.9178067371538976,-0.086081387126506,0.7204695280649003,0.9480851441677502,-0.0569463161405955,0.7774038883672549,0.9999543473702648
1134,Aldh16a1,0.0730932953624114,0.7881701845858048,0.944708363042058,0.0920776709458453,0.7666551195423027,0.9624880618785754,-0.2924540618535698,0.2798560727304288,0.9999543473702648
1135,Hnrnpa0,-0.3483742737719642,0.216407963161502,0.6237095334253216,-0.6548232861189203,0.0230501105203925,0.2782967475970371,0.2265304613802495,0.159667542371397,0.9999543473702648
1136,Prrg2,0.4347860936669971,0.0572126546742688,0.319689773130729,0.5773104369872314,0.0190059956743411,0.2548567277273005,0.1436092061176617,0.4976182964661025,0.9999543473702648
1137,Hnrnph1,-0.0100855776999425,0.959190853024783,0.9916412696061582,0.1258781572617368,0.5215089360883064,0.8935377290693771,-0.1893213776456364,0.1714693453782175,0.9999543473702648
1138,Ift43,-0.2317653037985224,0.4160669951541346,0.7913771523665808,0.4901912612983785,0.097625527530784,0.5462318390261295,0.2120275060291912,0.3732041155875503,0.9999543473702648
1139,Id3,0.7554560972395271,0.0046030664999992,0.0605032957926951,0.7781275748951938,0.0001481243460478,0.0086213090494523,0.2002666888081063,0.2544403756577783,0.9999543473702648
1140,Tcap,-0.7847880474315898,0.5844458076469923,,3.677533958417439,0.3365256332590998,,-1.1743942831701677,0.7354608275623647,0.9999543473702648
1141,Arid1a,0.0764227098433541,0.7077529347123889,0.923484538197909,-0.4878353223459939,0.0313844956034933,0.3338308323941093,0.0602257344948838,0.7104066526027972,0.9999543473702648
1142,Crlf1,0.8499723674801524,0.5985199947024098,,0.471538531688855,0.7329468131197157,,-0.91391200019924,0.4467433499943926,0.9999543473702648
1143,Ctsd,0.2502554498184254,0.1102613083257709,0.4536167679836148,-0.3627279912019642,0.0989590257521359,0.5494840012211912,-0.1796954317979356,0.3594112362086508,0.9999543473702648
1144,Rplp1,-0.1251390112276205,0.4795892751905746,0.829173646822792,0.8085391733767394,0.0002820000194217,0.0140605402175175,0.1096766595025519,0.4216523173915368,0.9999543473702648
1145,Cabs1,,,,,,,,,
1146,Hmgcll1,-0.5744180156974419,0.777309254174172,,1.6789138722835242,0.7274093261038294,,-2.007081375249484,0.4427340465089379,0.9999543473702648
1147,Ttc9b,1.9929334902479952,0.3366099552082721,,-1.94830289136054,0.4944028870508185,,0.806896712959277,0.8572430624370639,0.9999543473702648
1148,Phox2a,-1.8962656582780568,0.3685298235897922,,-2.255835139787175,0.6285589652914603,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
1149,Abhd8,0.1829370808880722,0.4551057740083672,0.8149797599944013,0.2322081897051945,0.4830965155928575,0.8823993398974609,-0.1046386247344224,0.6909598867598457,0.9999543473702648
1150,Ift22,0.1516468827964116,0.5964656137184403,0.882984266240104,-0.1696155226375787,0.5937562406071097,0.9149617844155864,0.041999323639769,0.8774698018670987,0.9999543473702648
1151,Fzd3,0.2404097723931354,0.3351179601070527,0.7325096527032989,-0.1054879489902401,0.7234642212563808,0.9493592066053808,0.0078349636506382,0.9724165164578858,0.9999543473702648
1152,1700008O03Rik,1.9487821513541077,0.5040445715076824,,-2.120887640758007,0.4399968424964274,,2.7585284042776754,0.3456315311780575,0.9999543473702648
1153,Mid1ip1,0.0222603831644957,0.945861306077898,0.9887136714362948,-0.0360641944317938,0.8921296819608623,0.9848622044377072,-0.0251258257804523,0.9111125835159646,0.9999543473702648
1154,Ap2s1,0.2553925845695453,0.2138203179446991,0.6197792774202422,0.3105051607974858,0.2612585117199247,0.7584907785604891,-0.1820132963168612,0.4745621074615642,0.9999543473702648
1155,Fgfrl1,-0.0432474650876687,0.8652137716424917,0.9671177488787616,0.2217341526118464,0.5208218859720493,0.8935377290693771,0.0130416464911428,0.9603320082363326,0.9999543473702648
1156,Brme1,0.5872818577795389,0.2937165474216021,0.696368744911752,-0.7102201945560696,0.3229023302821742,0.8023530555872126,-0.777254114476048,0.2296968272710832,0.9999543473702648
1157,Fhl2,-0.9384841128532664,0.0718147030722072,0.363900736523807,-0.3807638626642809,0.3866298399311568,0.8406580129608865,0.6036657249065024,0.1383975812217305,0.9999543473702648
1158,Emc10,0.17138971599483,0.3498591051864858,0.7444483276739706,0.5045619437213293,0.0191933748512737,0.2558357784692133,0.1158236751767212,0.4551570901076353,0.9999543473702648
1159,Clstn3,-0.3929759513222804,0.6557609189569313,,-1.5153927531552314,0.4486037852501243,,-0.059937749011677,0.9616552198318222,0.9999543473702648
1160,Fbxw9,0.1864071958432246,0.3919900222534224,0.7748542398678168,-0.1972533817285159,0.4578283422335142,0.8702074228063243,-0.3475885615565656,0.1467056125129608,0.9999543473702648
1161,Spib,1.1387546858862472,0.201272461665893,0.6033777734308396,1.6868333122459145,0.0857429679004189,0.5243025961698139,-0.6200818005530363,0.4183107767454512,0.9999543473702648
1162,Fnbp4,0.1436321960077577,0.4899989962693387,0.8345480282061175,-0.23888649838904,0.2054875649761566,0.6994333263598956,-0.1189510709946153,0.4182714643311748,0.9999543473702648
1163,Cers4,0.0058979628264855,0.9703708584318084,0.9950423433458204,-0.0511927668210087,0.7970339981405088,0.9681643047643224,0.0170208764725343,0.9015009327400066,0.9999543473702648
1164,Scrn3,0.447001285025031,0.0577588448803937,0.3211626549728782,0.1256576186539554,0.6166431987473698,0.9209736002025556,-0.4148961121826315,0.0352122630597589,0.9999543473702648
1165,Phax,0.0357431810745998,0.8466794867938742,0.9619226959314594,-0.0420428717735993,0.8495839699861967,0.9782895910926336,0.0048368774537143,0.9783376949722355,0.9999543473702648
1166,Tle1,0.4092534154365745,0.0183731459332176,0.1577250772907366,-0.2871404478080943,0.1560514703629786,0.6463216644963322,0.0351256261189427,0.8183240715851071,0.9999543473702648
1167,1700109H08Rik,-0.0421994034549527,0.8910497233550668,0.9741913139440486,-0.38573570722659,0.4592631774772793,0.8708871573622513,0.0704587009928266,0.8504813494609557,0.9999543473702648
1168,Relt,-0.9524481122012496,0.0099982489854522,0.1052778349564765,-0.7447521889510043,0.1723489362383791,0.6650637114489064,0.4674887535449579,0.3094917534069655,0.9999543473702648
1169,Snrpb2,-0.0084347189396099,0.9644696406761352,0.993119174205897,0.0984419359271219,0.6734540291504141,0.9406169317288224,0.0456819577090026,0.7752916009563481,0.9999543473702648
1170,Ubc,0.5331906927488224,0.0106404461027843,0.110067820081111,0.6204318041942044,0.0083982398160268,0.1572947249645327,0.146952735950246,0.416299271285716,0.9999543473702648
1171,Prpf31,-0.2623640924508756,0.1673786046886268,0.5529632168313446,0.0366608862986914,0.8836494593551497,0.9838506994200212,-0.0019007511786935,0.9925001618019776,0.9999543473702648
1172,Sertad1,0.3618784687848618,0.1385979333057249,0.5051253519015114,0.420516006524768,0.1209744282683165,0.5938559887674183,0.3159400049713158,0.1074740425716395,0.9999543473702648
1173,Carhsp1,-0.6118312444103972,0.0009212107430296,0.0184416904031443,-0.4233643872391688,0.0428104155092245,0.3870156931771419,0.1796677117692759,0.2788512068639884,0.9999543473702648
1174,Elk3,-0.2336355576406371,0.1641989914653983,0.5469844193708668,-0.196139837023519,0.341717439504666,0.8151969144328451,-0.1100774040350364,0.4027720422394146,0.9999543473702648
1175,Herpud2,0.1051601610319705,0.6006289270563548,0.8837458189752601,-0.1029886362072973,0.5998748620351906,0.9181322010971292,0.0854967496275324,0.5715972930618392,0.9999543473702648
1176,Rdh13,-0.166045672235831,0.6207723625756448,0.8891217532421305,-0.5238429356045256,0.1108201434001498,0.5717942842514996,0.0747975095437661,0.7590720956424981,0.9999543473702648
1177,Adam21,0.1850130001471268,0.8439129924781505,,-0.5903830828297774,0.7113891776620154,,0.2687191634577875,0.7896058452366518,0.9999543473702648
1178,Nutf2,-0.0778172579613607,0.7153461015593107,0.9237721797508294,0.1545298269686496,0.5610899811270866,0.9068228427409756,0.0210960873285561,0.9331659077793544,0.9999543473702648
1179,Fut1,-0.950470561053366,0.8299662066911748,,-0.7263847876965988,0.8843568514279219,,1.771258890111844,0.7119469526471953,0.9999543473702648
1180,Arpc5,-0.379999624925649,0.0329847380376854,0.2292175539834265,0.0146979614189546,0.9414608996364672,0.98987717558599,-0.035017565364861,0.7810080632196778,0.9999543473702648
1181,Rnf151,-1.1362032365654895,0.3019420459747521,,-1.0084996920553142,0.3984901994325958,,-0.619558006833593,0.6069587616086429,0.9999543473702648
1182,Elavl2,0.3259241606065895,0.7964138320173108,,-1.4576283029358374,0.5004494483096402,,-1.2348828644054637,0.4697811134481081,0.9999543473702648
1183,Pou2f2,-0.4342968911734484,0.7868476451264855,,-1.8651569808453223,0.1097139999291699,,-0.6844698901599325,0.5669451019828207,0.9999543473702648
1184,Mgst1,0.5352981285159496,0.0369045429321294,0.2440589602861596,0.4698381790117544,0.0570077464771452,0.4390227560804505,-0.0519616445934004,0.7898722020980757,0.9999543473702648
1185,Nfib,-0.083256351663435,0.626726921828258,0.8921070319134763,-0.2563182886863502,0.2246892485951398,0.7194197413636968,-0.1216987007243165,0.3833313113898958,0.9999543473702648
1186,Htr3b,1.880089966951871,0.6636013395801292,,,,,,,
1187,Rab25,-0.7138954653738087,0.6461902019485055,,-1.2757917468256974,0.3657180585312057,,0.7719067332977286,0.5698579535557307,0.9999543473702648
1188,Ubqln4,-0.1799390637105963,0.3537423771692121,0.7468276629334578,-0.1124721285478098,0.6148393130066827,0.9207787109089672,0.0520273040925139,0.7839296911721698,0.9999543473702648
1189,Gm41414,-1.2433796754204047,0.0345275163703196,0.2352903721656379,-0.8543414932340475,0.2351934322530047,0.7301208095991397,-0.254255890689227,0.6790185091007119,0.9999543473702648
1190,Rps18,-0.3063594228077484,0.121165034496281,0.4728188641437022,0.0734505362830558,0.7514182105420542,0.9591519013845904,0.2084706426169379,0.168806621362699,0.9999543473702648
1191,Rpl10,-0.6880762524291787,0.000194162076901,0.0055808375955963,-0.0139023117284031,0.9415201782416872,0.98987717558599,0.1230694835629929,0.3675367030028055,0.9999543473702648
1192,Rps15a,-0.1165707384536402,0.555488424793507,0.8655902778980208,-0.0091999599515205,0.9672126294826972,0.9943701147710892,0.2972144155056348,0.0576707403968222,0.9999543473702648
