gene,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
ENSMUSG00000021078,-0.17992034476576604,0.9449878540850289,0.9999543473702648
ENSMUSG00000021079,-0.24158074711001432,0.4213963795161729,0.9999543473702648
ENSMUSG00000021081,,,
ENSMUSG00000021086,-0.7496828919790087,0.8180361893084065,0.9999543473702648
ENSMUSG00000021087,-1.756177943566501,0.04966529729043421,0.9999543473702648
ENSMUSG00000021090,-0.6523253372229162,0.42414706236366206,0.9999543473702648
ENSMUSG00000021091,-2.4369413525837778,0.09725860486485681,0.9999543473702648
ENSMUSG00000021094,-0.007549474848756673,0.9637031093598952,0.9999543473702648
ENSMUSG00000021095,,,
ENSMUSG00000021096,0.0023982977295626843,0.9873565874767897,0.9999543473702648
ENSMUSG00000021097,-0.10254926414379952,0.8890789867790785,0.9999543473702648
ENSMUSG00000021098,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021099,,,
ENSMUSG00000021101,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021102,0.034184534615724495,0.880123610667146,0.9999543473702648
ENSMUSG00000021103,-0.0022081461721041177,0.9903579284918356,0.9999543473702648
ENSMUSG00000021108,0.014140644888297194,0.9083957830100237,0.9999543473702648
ENSMUSG00000021109,-0.20910575950309931,0.09866181040797221,0.9999543473702648
ENSMUSG00000021111,-0.16822530258371932,0.16547876853774934,0.9999543473702648
ENSMUSG00000021112,-0.29677470071989065,0.024622577595204947,0.9999543473702648
ENSMUSG00000021113,-0.12086722157618664,0.5059920706865688,0.9999543473702648
ENSMUSG00000021114,-0.007955167872002532,0.9559871591536002,0.9999543473702648
ENSMUSG00000021115,-0.10225177444498995,0.5539057930780544,0.9999543473702648
ENSMUSG00000021116,-0.05174210942629959,0.7167411342665648,0.9999543473702648
ENSMUSG00000021118,0.37314750387432116,0.5460995319146983,0.9999543473702648
ENSMUSG00000021120,-0.28202110860698315,0.3341662372370864,0.9999543473702648
ENSMUSG00000021123,0.3336092883421618,0.7076065447807673,0.9999543473702648
ENSMUSG00000021124,-0.07116139773789963,0.6356442027849211,0.9999543473702648
ENSMUSG00000021125,0.1334243075562199,0.7261375408896361,0.9999543473702648
ENSMUSG00000021127,0.3380500988553456,0.08496614716184983,0.9999543473702648
ENSMUSG00000021130,-0.12709283966574667,0.8797574364472627,0.9999543473702648
ENSMUSG00000021131,0.07620286597423406,0.6771392075823577,0.9999543473702648
ENSMUSG00000021133,0.0766087462951123,0.6032181355107251,0.9999543473702648
ENSMUSG00000021134,-0.020824996648772333,0.8774725620159728,0.9999543473702648
ENSMUSG00000021135,-0.07337073681804895,0.7435527464756075,0.9999543473702648
ENSMUSG00000021136,-1.8613238231370286,0.08561677228460852,0.9999543473702648
ENSMUSG00000021139,1.1328950255872101,0.20290344594950727,0.9999543473702648
ENSMUSG00000021140,-0.0054435735257197665,0.9705984044601251,0.9999543473702648
ENSMUSG00000021143,0.13648508108392232,0.36325154009245597,0.9999543473702648
ENSMUSG00000021144,0.02032332056007178,0.8916929541816319,0.9999543473702648
ENSMUSG00000021147,-0.04121845681977942,0.7575746602551383,0.9999543473702648
ENSMUSG00000021148,,,
ENSMUSG00000021149,-0.0714492752083547,0.6179365538724519,0.9999543473702648
ENSMUSG00000021156,-0.0698796754990186,0.5815792163229869,0.9999543473702648
ENSMUSG00000021171,-0.21580307183133127,0.06636195823938539,0.9999543473702648
ENSMUSG00000021175,-3.0498147817890726,0.17127550368369648,0.9999543473702648
ENSMUSG00000021176,1.642645682254518,0.31495445377673836,0.9999543473702648
ENSMUSG00000021177,0.3991497586857603,0.11628423305964875,0.9999543473702648
ENSMUSG00000021178,-0.08898587210540304,0.5355941431179115,0.9999543473702648
ENSMUSG00000021179,0.009468967080177396,0.9703243371038726,0.9999543473702648
ENSMUSG00000021180,-0.1629234432413224,0.3763675452187395,0.9999543473702648
ENSMUSG00000021182,-0.2498956048244308,0.384525128900992,0.9999543473702648
ENSMUSG00000021185,0.030181171081975725,0.9332540698191809,0.9999543473702648
ENSMUSG00000021186,0.14468089510472154,0.4949417102925633,0.9999543473702648
ENSMUSG00000021187,0.11289666025569318,0.9294972963120458,0.9999543473702648
ENSMUSG00000021188,-0.2461595487154391,0.1254786941804468,0.9999543473702648
ENSMUSG00000021189,-0.23921502009325296,0.12628561101510877,0.9999543473702648
ENSMUSG00000021190,-0.3065403354695552,0.20330244294151611,0.9999543473702648
ENSMUSG00000021192,-0.03369656307308905,0.830038619528991,0.9999543473702648
ENSMUSG00000021193,-0.008792912918160178,0.9575653585945325,0.9999543473702648
ENSMUSG00000021194,0.6575042281122602,0.5446969699106861,0.9999543473702648
ENSMUSG00000021196,0.013430950700125281,0.9294112040796464,0.9999543473702648
ENSMUSG00000021198,-0.870216185025025,0.5378959367237593,0.9999543473702648
ENSMUSG00000021200,0.27082894426728044,0.5631317900420969,0.9999543473702648
ENSMUSG00000021203,0.05887675125444006,0.8102477351699826,0.9999543473702648
ENSMUSG00000021206,-0.16323074676403476,0.9637630626092032,0.9999543473702648
ENSMUSG00000021207,-1.711574276182592,0.25369054906182864,0.9999543473702648
ENSMUSG00000021208,0.051877191377541536,0.9863164897770208,0.9999543473702648
ENSMUSG00000021209,-0.5882401055275466,0.4768352155348853,0.9999543473702648
ENSMUSG00000021210,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021211,-0.6935279172070091,0.6364771369064921,0.9999543473702648
ENSMUSG00000021213,1.2995878699831909,0.17059934329154813,0.9999543473702648
ENSMUSG00000021214,0.2453381721845195,0.7883082600108358,0.9999543473702648
ENSMUSG00000021215,-0.06959294015559203,0.6250412953018454,0.9999543473702648
ENSMUSG00000021216,-1.7932405967065073,0.7142154671540458,0.9999543473702648
ENSMUSG00000021217,-0.14744436000463262,0.5024862614191369,0.9999543473702648
ENSMUSG00000021218,-0.02412571604888085,0.8395410443174361,0.9999543473702648
ENSMUSG00000021219,0.454254616144733,0.2577330006863653,0.9999543473702648
ENSMUSG00000021221,0.5031683984685897,0.384067160994214,0.9999543473702648
ENSMUSG00000021222,0.11224528572441826,0.696067545241231,0.9999543473702648
ENSMUSG00000021223,0.4195785420302849,0.414723915079769,0.9999543473702648
ENSMUSG00000021224,-0.015014860295560858,0.9151390484450167,0.9999543473702648
ENSMUSG00000021226,0.46229192819673814,0.05029603097491485,0.9999543473702648
ENSMUSG00000021228,,,
ENSMUSG00000021234,-0.22900561630527286,0.5234739624520246,0.9999543473702648
ENSMUSG00000021235,0.1684852822814697,0.5295730927655296,0.9999543473702648
ENSMUSG00000021236,-0.09853165346409391,0.5687673577931431,0.9999543473702648
ENSMUSG00000021238,-0.10295797552519506,0.5580055686537643,0.9999543473702648
ENSMUSG00000021239,-0.28216706478367687,0.9450274533925482,0.9999543473702648
ENSMUSG00000021240,0.0057404808301381935,0.9811667405502191,0.9999543473702648
ENSMUSG00000021241,0.0766009465553663,0.6546785666057344,0.9999543473702648
ENSMUSG00000021242,-0.02082880469508947,0.8837465326003663,0.9999543473702648
ENSMUSG00000021243,0.05025586709410689,0.7661755331217568,0.9999543473702648
ENSMUSG00000021244,0.05608900742497515,0.7222551221306392,0.9999543473702648
ENSMUSG00000021245,-0.36002499637092733,0.03341161491018361,0.9999543473702648
ENSMUSG00000021248,-0.07498547934321555,0.564633850257047,0.9999543473702648
ENSMUSG00000021250,0.3006471858965581,0.5661534356652862,0.9999543473702648
ENSMUSG00000021252,-0.20925375503492682,0.20107137105549078,0.9999543473702648
ENSMUSG00000021253,0.4164359866139876,0.11615145142182888,0.9999543473702648
ENSMUSG00000021254,-0.05267367951887775,0.8000466565472057,0.9999543473702648
ENSMUSG00000021255,,,
ENSMUSG00000021256,-0.325606617758138,0.10196298258035368,0.9999543473702648
ENSMUSG00000021257,0.11446120717707817,0.6225478861686249,0.9999543473702648
ENSMUSG00000021258,-0.04251854404355224,0.7931908962768481,0.9999543473702648
ENSMUSG00000021259,0.5480437094855549,0.7338785246782924,0.9999543473702648
ENSMUSG00000021260,1.5684371850812173,0.7452138656914743,0.9999543473702648
ENSMUSG00000021262,0.047628042960845766,0.8443781932039333,0.9999543473702648
ENSMUSG00000021263,0.03333549200722595,0.8216444611897036,0.9999543473702648
ENSMUSG00000021264,0.06402493673575602,0.7384198544364668,0.9999543473702648
ENSMUSG00000021265,0.6594356209215866,0.10820982911898229,0.9999543473702648
ENSMUSG00000021266,-0.03877292847764761,0.7981110463517691,0.9999543473702648
ENSMUSG00000021268,0.768244930249565,0.01988714963662352,0.9999543473702648
ENSMUSG00000021270,-0.23847804502144618,0.15519748407086237,0.9999543473702648
ENSMUSG00000021271,-0.1909776302099611,0.730154076464457,0.9999543473702648
ENSMUSG00000021273,0.1562915478848531,0.3963524889126705,0.9999543473702648
ENSMUSG00000021275,0.034717676675626016,0.8701367818307588,0.9999543473702648
ENSMUSG00000021276,0.14758804632286135,0.5205396216293596,0.9999543473702648
ENSMUSG00000021277,0.36915873953634587,0.2125435368742502,0.9999543473702648
ENSMUSG00000021278,-1.5668918297567054,0.7498068959138317,0.9999543473702648
ENSMUSG00000021279,-0.025480856929241368,0.8482795768206073,0.9999543473702648
ENSMUSG00000021280,-0.6906979553205004,0.8460263102031147,0.9999543473702648
ENSMUSG00000021281,-0.856851534262611,0.16383892531065936,0.9999543473702648
ENSMUSG00000021282,-0.05758803532055034,0.7377706584839586,0.9999543473702648
ENSMUSG00000021285,-0.009592297022121596,0.938481941838849,0.9999543473702648
ENSMUSG00000021286,-0.13173382257198188,0.5985735638750829,0.9999543473702648
ENSMUSG00000021287,-0.21856936251074588,0.5593619361789612,0.9999543473702648
ENSMUSG00000021288,-0.08601931366039145,0.5233956214768726,0.9999543473702648
ENSMUSG00000021290,0.2853328623018895,0.16482683315219882,0.9999543473702648
ENSMUSG00000021294,-0.03316592046950837,0.8273379770134817,0.9999543473702648
ENSMUSG00000021298,0.44687891957979037,0.5223751815791887,0.9999543473702648
ENSMUSG00000021301,-0.0872761096915197,0.9469333490410485,0.9999543473702648
ENSMUSG00000021302,-0.10783068091684415,0.4756567127001933,0.9999543473702648
ENSMUSG00000021303,0.42975628541888256,0.5504227988358508,0.9999543473702648
ENSMUSG00000021306,-0.49349111682143176,0.031612704976024204,0.9999543473702648
ENSMUSG00000021311,0.12553581679180018,0.5154833446962945,0.9999543473702648
ENSMUSG00000021313,0.31194992362224694,0.650811679775801,0.9999543473702648
ENSMUSG00000021314,1.1874327337194313,0.35812092838326914,0.9999543473702648
ENSMUSG00000021318,0.5445379396790191,0.20015513543439756,0.9999543473702648
ENSMUSG00000021319,-3.230143855276511,0.0004238523171516078,0.5137403293504411
ENSMUSG00000021322,-1.8856521127866372,0.17439336017578477,0.9999543473702648
ENSMUSG00000021326,-0.08526876744881959,0.6437933515301378,0.9999543473702648
ENSMUSG00000021327,-0.24909516013047545,0.14075607199983747,0.9999543473702648
ENSMUSG00000021335,,,
ENSMUSG00000021336,,,
ENSMUSG00000021337,1.771258890111844,0.7119469526471953,0.9999543473702648
ENSMUSG00000021338,0.515316883846977,0.003424808674698004,0.9999543473702648
ENSMUSG00000021339,-0.0059018846538195216,0.9760825485431285,0.9999543473702648
ENSMUSG00000021340,-0.04036977946874225,0.8355838217932453,0.9999543473702648
ENSMUSG00000021342,,,
ENSMUSG00000021345,,,
ENSMUSG00000021346,,,
ENSMUSG00000021347,,,
ENSMUSG00000021348,,,
ENSMUSG00000021356,-0.5989241653336891,0.10439350928100181,0.9999543473702648
ENSMUSG00000021357,-0.19667331806218621,0.12712360931860017,0.9999543473702648
ENSMUSG00000021359,0.6241811591206033,0.17685275926624866,0.9999543473702648
ENSMUSG00000021360,0.11436833541257489,0.4501441501395492,0.9999543473702648
ENSMUSG00000021361,0.08203502848398433,0.6483197331199794,0.9999543473702648
ENSMUSG00000021362,,,
ENSMUSG00000021363,0.8225106683777486,0.23319327027792902,0.9999543473702648
ENSMUSG00000021364,-0.06634892746868465,0.9224807815200894,0.9999543473702648
ENSMUSG00000021365,-0.03179249109860473,0.8197470720826195,0.9999543473702648
ENSMUSG00000021366,0.04902481346550045,0.8014249870979786,0.9999543473702648
ENSMUSG00000021367,-0.012710793185641892,0.9222622794636827,0.9999543473702648
ENSMUSG00000021368,0.19177707667079893,0.5335451408121947,0.9999543473702648
ENSMUSG00000021371,-0.09780588238574855,0.592811855607402,0.9999543473702648
ENSMUSG00000021373,0.5069740141145894,0.021407870688647773,0.9999543473702648
ENSMUSG00000021374,-0.06407889997432033,0.6740837287413943,0.9999543473702648
ENSMUSG00000021375,0.04249236624910467,0.7794301235326564,0.9999543473702648
ENSMUSG00000021376,0.48530068450487923,0.15754749209428875,0.9999543473702648
ENSMUSG00000021377,-0.14923093487002922,0.31116940006245697,0.9999543473702648
ENSMUSG00000021379,-0.1439951442180818,0.7811993968930572,0.9999543473702648
ENSMUSG00000021381,,,
ENSMUSG00000021384,0.3442129760056621,0.7091058030283713,0.9999543473702648
ENSMUSG00000021385,0.2591719820711687,0.12177532653175599,0.9999543473702648
ENSMUSG00000021388,0.4724545855688822,0.007622661831869578,0.9999543473702648
ENSMUSG00000021390,0.16858841851220108,0.3323758932111144,0.9999543473702648
ENSMUSG00000021391,-0.1353170079425312,0.5341943373310603,0.9999543473702648
ENSMUSG00000021392,-0.20929497419399612,0.18937630692280316,0.9999543473702648
ENSMUSG00000021395,0.0691388441739407,0.579723493302615,0.9999543473702648
ENSMUSG00000021396,-2.7480990602830766,0.20500031139992814,0.9999543473702648
ENSMUSG00000021400,0.12045245304254865,0.5731710337587594,0.9999543473702648
ENSMUSG00000021403,0.05514799379397369,0.954340648239404,0.9999543473702648
ENSMUSG00000021404,,,
ENSMUSG00000021408,-0.02249554313884748,0.9024219266127866,0.9999543473702648
ENSMUSG00000021411,0.25489368827854647,0.1195056229145488,0.9999543473702648
ENSMUSG00000021413,-0.3272743961252856,0.017877845746482157,0.9999543473702648
ENSMUSG00000021414,0.20791482997282576,0.39261735436352974,0.9999543473702648
ENSMUSG00000021415,0.6066524402423852,0.8958123185902686,0.9999543473702648
ENSMUSG00000021416,-3.242802520060378,0.3457882417409799,0.9999543473702648
ENSMUSG00000021417,-0.11032643322163684,0.4472713951795153,0.9999543473702648
ENSMUSG00000021418,-0.06990953663613127,0.8619872616454993,0.9999543473702648
ENSMUSG00000021420,0.026685254535483687,0.9085205591411754,0.9999543473702648
ENSMUSG00000021423,-1.6441424700096905,0.22217560370248834,0.9999543473702648
ENSMUSG00000021427,-0.10038012314892887,0.441725104418645,0.9999543473702648
ENSMUSG00000021428,-0.11264431784504164,0.48377687048280005,0.9999543473702648
ENSMUSG00000021431,-0.07190643563959559,0.6649980866662004,0.9999543473702648
ENSMUSG00000021432,0.037169813670475754,0.8435932259186576,0.9999543473702648
ENSMUSG00000021439,,,
ENSMUSG00000021440,,,
ENSMUSG00000021441,,,
ENSMUSG00000021448,-0.6722954944896155,0.24054484672331866,0.9999543473702648
ENSMUSG00000021451,-0.869081994814187,0.4283299710429618,0.9999543473702648
ENSMUSG00000021453,-0.1014847220622086,0.5584184722135422,0.9999543473702648
ENSMUSG00000021456,3.3947581407306906,0.4133446944032547,0.9999543473702648
ENSMUSG00000021457,-0.3621454919291439,0.3644976787283495,0.9999543473702648
ENSMUSG00000021458,0.06673143701115317,0.6507381214333039,0.9999543473702648
ENSMUSG00000021460,0.10077371800826229,0.5882876150207443,0.9999543473702648
ENSMUSG00000021461,0.20673796907387304,0.29216302822907336,0.9999543473702648
ENSMUSG00000021464,1.03194444333208,0.40843089635125807,0.9999543473702648
ENSMUSG00000021466,0.06015840362813519,0.701364453392763,0.9999543473702648
ENSMUSG00000021468,0.016902024696375268,0.9157559982017255,0.9999543473702648
ENSMUSG00000021469,4.519023319937762,0.13093935903320403,0.9999543473702648
ENSMUSG00000021470,-0.19421558095522443,0.22200139070469738,0.9999543473702648
ENSMUSG00000021474,0.1491793618216324,0.49549798759082353,0.9999543473702648
ENSMUSG00000021476,0.07532329846057878,0.693542055273805,0.9999543473702648
ENSMUSG00000021477,0.09078984585500502,0.4845495966156351,0.9999543473702648
ENSMUSG00000021478,-0.2510152683186171,0.8044440485579198,0.9999543473702648
ENSMUSG00000021481,-0.033742367043178484,0.8775343236953287,0.9999543473702648
ENSMUSG00000021482,-0.06771633620042712,0.623536952940855,0.9999543473702648
ENSMUSG00000021483,-0.35714167148748394,0.303326391162865,0.9999543473702648
ENSMUSG00000021484,-0.029372017315265588,0.8311839790312385,0.9999543473702648
ENSMUSG00000021485,-1.4707324055602047,0.19037323590745925,0.9999543473702648
ENSMUSG00000021486,0.09043373569247982,0.6067413664000614,0.9999543473702648
ENSMUSG00000021488,-0.10483818944537097,0.39734999255669246,0.9999543473702648
ENSMUSG00000021490,,,
ENSMUSG00000021492,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021493,0.3211183712149282,0.06844543978659764,0.9999543473702648
ENSMUSG00000021494,0.14296770136804135,0.47199036750610546,0.9999543473702648
ENSMUSG00000021495,-0.035775660135152564,0.8703741325157712,0.9999543473702648
ENSMUSG00000021496,0.26782278570386725,0.4321915232051018,0.9999543473702648
ENSMUSG00000021497,0.0071229668276641895,0.9705577503378755,0.9999543473702648
ENSMUSG00000021499,1.0451703142203073,0.5406355893309622,0.9999543473702648
ENSMUSG00000021500,-0.16569465176935388,0.24349684013354567,0.9999543473702648
ENSMUSG00000021501,0.11198559245482068,0.4950652196093829,0.9999543473702648
ENSMUSG00000021504,0.2648150645886133,0.3135596420014277,0.9999543473702648
ENSMUSG00000021506,1.838833035293639,0.6264279827914756,0.9999543473702648
ENSMUSG00000021508,-2.2976550293605165,0.601166382868709,0.9999543473702648
ENSMUSG00000021509,,,
ENSMUSG00000021510,-0.16640999099572865,0.499055335554647,0.9999543473702648
ENSMUSG00000021514,-0.18394307842203445,0.36021669998519057,0.9999543473702648
ENSMUSG00000021518,-0.039977241390717094,0.7890719149746344,0.9999543473702648
ENSMUSG00000021519,-0.1421161558449601,0.3784755994505199,0.9999543473702648
ENSMUSG00000021520,0.24928564189475289,0.19131993605069997,0.9999543473702648
ENSMUSG00000021532,-0.22449848874939932,0.3503665643214713,0.9999543473702648
ENSMUSG00000021534,0.6975995667772166,0.8473666751220471,0.9999543473702648
ENSMUSG00000021536,-2.870918101221721,0.22558963224057682,0.9999543473702648
ENSMUSG00000021537,-0.04328434949236184,0.7912675870858281,0.9999543473702648
ENSMUSG00000021538,,,
ENSMUSG00000021539,-2.2549750678846094,0.6383571303000053,0.9999543473702648
ENSMUSG00000021540,-0.06485791949206947,0.6059786136198119,0.9999543473702648
ENSMUSG00000021541,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021545,,,
ENSMUSG00000021546,0.005239991998524328,0.9665313914896168,0.9999543473702648
ENSMUSG00000021548,-0.19371227087959553,0.3026283602017341,0.9999543473702648
ENSMUSG00000021549,-0.10099139030957122,0.45297122074653373,0.9999543473702648
ENSMUSG00000021550,-0.22317956925134272,0.3364655165879189,0.9999543473702648
ENSMUSG00000021552,0.09884223490355495,0.5900109893172094,0.9999543473702648
ENSMUSG00000021553,1.4776087723666298,0.6002980796132789,0.9999543473702648
ENSMUSG00000021555,-0.035701700993541294,0.8008312594347115,0.9999543473702648
ENSMUSG00000021556,-0.07545215654210441,0.5898431012627425,0.9999543473702648
ENSMUSG00000021557,-0.056050039022004804,0.6910561790834442,0.9999543473702648
ENSMUSG00000021559,0.033141970810941515,0.8346057459910284,0.9999543473702648
ENSMUSG00000021565,2.808277307453377,0.5497397918223279,0.9999543473702648
ENSMUSG00000021566,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021567,0.07710780460785926,0.6822797194970767,0.9999543473702648
ENSMUSG00000021569,-0.40428345525665393,0.46698222776520415,0.9999543473702648
ENSMUSG00000021572,-0.058236986139156774,0.8656940454765335,0.9999543473702648
ENSMUSG00000021573,-0.027958113719818833,0.9198983847245791,0.9999543473702648
ENSMUSG00000021575,0.6032450267971743,0.552033453284286,0.9999543473702648
ENSMUSG00000021576,0.05244339158635783,0.7091984726272555,0.9999543473702648
ENSMUSG00000021577,-0.10535298245060458,0.42584333827292054,0.9999543473702648
ENSMUSG00000021578,-0.08301007098262482,0.5775540957646761,0.9999543473702648
ENSMUSG00000021579,,,
ENSMUSG00000021583,-0.07843082815503931,0.5526588986526471,0.9999543473702648
ENSMUSG00000021585,-0.07232678256681904,0.5814648767635682,0.9999543473702648
ENSMUSG00000021587,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021589,-0.059948335515484494,0.8041849614202131,0.9999543473702648
ENSMUSG00000021590,0.13470313573643106,0.7928892717871672,0.9999543473702648
ENSMUSG00000021591,0.21259152220426328,0.24013944973624757,0.9999543473702648
ENSMUSG00000021592,-0.15775657815688343,0.3996556827008222,0.9999543473702648
ENSMUSG00000021594,-0.12600625133908583,0.8232517823138668,0.9999543473702648
ENSMUSG00000021595,-0.11389850040267227,0.5031040757794232,0.9999543473702648
ENSMUSG00000021596,-0.43031953214398333,0.3661473467228846,0.9999543473702648
ENSMUSG00000021597,-0.031054289750802516,0.9033569911740684,0.9999543473702648
ENSMUSG00000021598,,,
ENSMUSG00000021600,-0.46571512364942064,0.6720506345877191,0.9999543473702648
ENSMUSG00000021604,-2.146669274765574,0.6597227401019674,0.9999543473702648
ENSMUSG00000021606,-0.046708249262792455,0.8210301267907718,0.9999543473702648
ENSMUSG00000021607,-0.12006715077641236,0.5751091864558622,0.9999543473702648
ENSMUSG00000021608,-0.013167154192468892,0.9420651274627382,0.9999543473702648
ENSMUSG00000021609,3.0657583393164605,0.2982443782801897,0.9999543473702648
ENSMUSG00000021610,-0.1072465575159518,0.516830613562328,0.9999543473702648
ENSMUSG00000021611,-1.2942419343217038,0.40718548421471545,0.9999543473702648
ENSMUSG00000021612,,,
ENSMUSG00000021613,-0.02891030419541844,0.9630853022820471,0.9999543473702648
ENSMUSG00000021614,-0.4428527341059736,0.283155826891214,0.9999543473702648
ENSMUSG00000021615,0.04567231016317744,0.7985830157205337,0.9999543473702648
ENSMUSG00000021619,0.015128833440914494,0.9497349092633327,0.9999543473702648
ENSMUSG00000021620,0.536394224912771,0.48377377689992396,0.9999543473702648
ENSMUSG00000021621,-0.101063724901555,0.557526119016118,0.9999543473702648
ENSMUSG00000021622,1.838833035293639,0.6264279827914756,0.9999543473702648
ENSMUSG00000021624,-0.7360537624684594,0.4468834030263946,0.9999543473702648
ENSMUSG00000021629,-0.07438573337713247,0.6358782281971942,0.9999543473702648
ENSMUSG00000021631,0.08923572946867157,0.9519076901481628,0.9999543473702648
ENSMUSG00000021635,-0.1399332515317842,0.4658370143804176,0.9999543473702648
ENSMUSG00000021636,-0.08704262210701198,0.539968985063508,0.9999543473702648
ENSMUSG00000021638,-0.06657291416204855,0.5779091107133196,0.9999543473702648
ENSMUSG00000021639,0.09280408382416158,0.5346829301277017,0.9999543473702648
ENSMUSG00000021640,1.495264122561646,0.29366972633395594,0.9999543473702648
ENSMUSG00000021643,0.5546150323934983,0.35115688717115423,0.9999543473702648
ENSMUSG00000021645,0.0937909278114363,0.7018582822966839,0.9999543473702648
ENSMUSG00000021646,0.20350256341905076,0.4341093144510829,0.9999543473702648
ENSMUSG00000021647,-2.9773008304211106,0.4078558861348234,0.9999543473702648
ENSMUSG00000021650,0.014604618668306191,0.9388050218890156,0.9999543473702648
ENSMUSG00000021660,0.021489407810765464,0.8817777213003613,0.9999543473702648
ENSMUSG00000021661,-0.11802267948021844,0.6829048496535255,0.9999543473702648
ENSMUSG00000021662,0.017661832818321573,0.9045012492205343,0.9999543473702648
ENSMUSG00000021665,-0.6546336643876958,0.3539193683542998,0.9999543473702648
ENSMUSG00000021666,-0.2182719502226578,0.31878152767720214,0.9999543473702648
ENSMUSG00000021668,-0.2055515178005433,0.09181980539782135,0.9999543473702648
ENSMUSG00000021669,-0.2022236766877694,0.08453534014937086,0.9999543473702648
ENSMUSG00000021670,0.0752960971448241,0.6337497402022618,0.9999543473702648
ENSMUSG00000021671,-0.13338446190693642,0.5174292481601506,0.9999543473702648
ENSMUSG00000021675,-0.23469945388509203,0.8607070802381163,0.9999543473702648
ENSMUSG00000021676,0.039390489080331624,0.9488230739908329,0.9999543473702648
ENSMUSG00000021678,-0.6110273810535435,0.26566752080893696,0.9999543473702648
ENSMUSG00000021679,,,
ENSMUSG00000021680,,,
ENSMUSG00000021681,-0.09031680287873876,0.533547561350044,0.9999543473702648
ENSMUSG00000021684,0.2776001315143404,0.09281258423283657,0.9999543473702648
ENSMUSG00000021685,,,
ENSMUSG00000021686,-0.02371368141617543,0.8535274946096562,0.9999543473702648
ENSMUSG00000021687,-0.11455665441677566,0.42145543324105894,0.9999543473702648
ENSMUSG00000021690,0.10231078229208597,0.5506264281453217,0.9999543473702648
ENSMUSG00000021692,-0.002738911851144734,0.9882057865904087,0.9999543473702648
ENSMUSG00000021693,0.01511949821768574,0.9110231537915375,0.9999543473702648
ENSMUSG00000021694,-0.18580108572166792,0.506812741863445,0.9999543473702648
ENSMUSG00000021696,-0.3426057282528145,0.01254264616605541,0.9999543473702648
ENSMUSG00000021697,0.5383489410310046,0.478412564056631,0.9999543473702648
ENSMUSG00000021699,0.1676757819312449,0.31107902133536924,0.9999543473702648
ENSMUSG00000021700,-0.2130715221557538,0.8533083002116945,0.9999543473702648
ENSMUSG00000021701,-0.2264987002052142,0.08009495013259733,0.9999543473702648
ENSMUSG00000021702,1.5684371850812173,0.7452138656914743,0.9999543473702648
ENSMUSG00000021703,0.03618452190232202,0.7891553428017398,0.9999543473702648
ENSMUSG00000021704,-0.09721693871217331,0.6714327934506175,0.9999543473702648
ENSMUSG00000021706,-0.39360273913331717,0.012576364008566128,0.9999543473702648
ENSMUSG00000021707,0.19919025554645578,0.42785963545708505,0.9999543473702648
ENSMUSG00000021708,0.4134769137978954,0.23853309694849234,0.9999543473702648
ENSMUSG00000021709,-0.11633360035368331,0.35635283368197934,0.9999543473702648
ENSMUSG00000021710,-0.39406459402481836,0.20402614037234534,0.9999543473702648
ENSMUSG00000021711,-0.17806490068383674,0.3291498335965167,0.9999543473702648
ENSMUSG00000021712,-0.15124464607508806,0.37135713463509934,0.9999543473702648
ENSMUSG00000021713,-0.18162329954531775,0.31032816134787977,0.9999543473702648
ENSMUSG00000021714,-0.5822038303325148,0.6463071188043331,0.9999543473702648
ENSMUSG00000021715,-0.052089863249369366,0.7866750908369579,0.9999543473702648
ENSMUSG00000021716,-0.301104306012455,0.1529382552333551,0.9999543473702648
ENSMUSG00000021718,,,
ENSMUSG00000021719,-0.00456692320635865,0.9863131678365888,0.9999543473702648
ENSMUSG00000021720,-0.4944257489609096,0.5846486012782711,0.9999543473702648
ENSMUSG00000021721,-1.6703525087531794,0.7334805533518275,0.9999543473702648
ENSMUSG00000021725,0.19157810567623007,0.37045690481960747,0.9999543473702648
ENSMUSG00000021728,-0.7598867467877447,0.14444004878551717,0.9999543473702648
ENSMUSG00000021730,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000021731,-0.033754127879943044,0.8845823563040673,0.9999543473702648
ENSMUSG00000021732,,,
ENSMUSG00000021733,-0.26266317286876784,0.11185488675944526,0.9999543473702648
ENSMUSG00000021737,0.013002596897682437,0.9280812280236291,0.9999543473702648
ENSMUSG00000021738,0.12577269719450407,0.4268213266248686,0.9999543473702648
ENSMUSG00000021741,0.33428807123581383,0.8491718779245148,0.9999543473702648
ENSMUSG00000021743,1.83927053032271,0.6291548990861859,0.9999543473702648
ENSMUSG00000021745,0.01742441957295063,0.8982060060518243,0.9999543473702648
ENSMUSG00000021747,0.005828468167805811,0.9955192173539248,0.9999543473702648
