gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
ENSMUSG00000020456,-0.042251380761403196,0.8046163987953573,0.9383706238475431,-0.018228901224087924,0.9247772118684405,0.9868296876391057,0.026664273386895813,0.8387472673873398,0.9999068176988547
ENSMUSG00000020457,-0.0661094090733588,0.7200191255235091,0.9066336851496616,-0.1939236628081939,0.3245145427357945,0.7325551850465051,-0.01902425670807784,0.9107829200917962,0.9999068176988547
ENSMUSG00000020458,-0.7190304161848124,4.7214395462111726e-05,0.0018737807711844744,0.24029989357364667,0.18920834621410987,0.6133725248097747,0.2243415120817497,0.11144606308074162,0.9999068176988547
ENSMUSG00000020459,0.1875404846290194,0.3270689015321584,0.68021056766396,0.14415189928434097,0.5577537471139993,0.8620092498027424,-0.09631809579768277,0.6024162684986707,0.9999068176988547
ENSMUSG00000020460,-0.009242427495651365,0.9591678912623299,0.9864010167503604,-0.31443772245054946,0.16271943306156378,0.582399970832847,0.05212758386428906,0.7236147675999786,0.9999068176988547
ENSMUSG00000020462,-0.2835698202025168,0.1162549773521824,0.409681132027994,-0.15805642116719995,0.43599239287593783,0.8054620544080374,-0.0961743022419189,0.5079376056959048,0.9999068176988547
ENSMUSG00000020463,-0.03952477632482236,0.8478090719767603,0.9555722620732673,-0.017253154518691256,0.9261942821601583,0.987370104161636,-0.25788640675387353,0.08425024823190097,0.9999068176988547
ENSMUSG00000020464,-0.28152587778397037,0.21956090665432593,0.571387758188794,0.16968309460733927,0.4460495446804331,0.8081577290659546,-0.3964526855153084,0.027454863871892617,0.9999068176988547
ENSMUSG00000020471,-0.5704882566676063,0.016061467043660942,0.1281503488918818,-0.12525133419616488,0.5802278555006302,0.8745840418942039,0.2210531179370049,0.266609056683644,0.9999068176988547
ENSMUSG00000020472,0.08909104477069028,0.6281640491609313,0.8676742946444053,0.47881167874500874,0.015657744694812688,0.22092427914873317,0.06767433016099733,0.6438991082616414,0.9999068176988547
ENSMUSG00000020476,0.11006065370158696,0.5488898997433769,0.8335369129665284,-0.27064671746127267,0.20671738939140827,0.6355950921452471,0.09034259062541017,0.576591715771594,0.9999068176988547
ENSMUSG00000020477,0.15043012940737754,0.42407724778058253,0.7525324721075641,-0.18092653870933534,0.47601720307103645,0.826058136238425,0.09116058653667292,0.6404732170606273,0.9999068176988547
ENSMUSG00000020482,0.00817990136646019,0.9694500432486676,0.9895222186696727,0.029355130861622208,0.9121593375442831,0.9864182177304313,-0.0722204834031797,0.5854863276522657,0.9999068176988547
ENSMUSG00000020484,-0.586526182121839,0.0018784571630328323,0.02934999926062069,0.10556980630187207,0.5820746664066343,0.8760196797183333,0.07785303220475226,0.5520700767270137,0.9999068176988547
ENSMUSG00000020485,0.17307201578210832,0.34875679025765716,0.6974251084731383,-0.2746407453181518,0.20729974919223493,0.6355950921452471,0.0937775674370476,0.5660902976654716,0.9999068176988547
ENSMUSG00000020486,-0.049863020586703756,0.8628616734595118,0.9592971045413066,-0.2317812153155519,0.2786296928047116,0.697566760062573,0.2560710375164195,0.04431724006286336,0.9999068176988547
ENSMUSG00000020495,0.05035790876491072,0.7741211804243581,0.9234862689596268,-0.2527767128630899,0.17821189937315318,0.6030628717248238,0.26075925894927093,0.13183653195214878,0.9999068176988547
ENSMUSG00000020496,0.2701682567459007,0.14269708947935375,0.4556019264340808,-0.2653900456317629,0.19495803868554284,0.6195391360216754,0.02902804436713141,0.8453118967391757,0.9999068176988547
ENSMUSG00000020515,0.07350809008406779,0.7137373517372237,0.9047750014147453,-0.3961693710063929,0.04738649008019999,0.35876657391799144,-0.06353897970385006,0.7076592450948925,0.9999068176988547
ENSMUSG00000020516,-0.05925206061990881,0.7518396357980889,0.9181645002318102,0.15493678320932108,0.4018229340398185,0.7837090978113266,-0.2126795923541678,0.13593013270442467,0.9999068176988547
ENSMUSG00000020520,0.2720310954353552,0.4427785096308332,0.7643741646966327,-0.0018557652956281158,0.9934681049144543,0.9991546662018532,-0.28135452768057695,0.2094055155009733,0.9999068176988547
ENSMUSG00000020521,-0.33955316759147075,0.09100698645146157,0.36101862322359457,-0.02369779301914349,0.9047553423199991,0.9840956513775826,-0.006913748678082043,0.9687973778991829,0.9999068176988547
ENSMUSG00000020522,-0.10065691206258189,0.5716893280956261,0.8439526629780362,0.08246261010214469,0.6645633377015641,0.9043224528394159,-0.003021736174575422,0.982466529361657,0.9999068176988547
ENSMUSG00000020523,0.11822512977963044,0.4770721304870539,0.789909599796145,0.20334298095156617,0.3324424735610033,0.7396007951367243,-0.07197296791167734,0.6156698213151204,0.9999068176988547
ENSMUSG00000020525,0.17902185007456195,0.2886875936352943,0.6419727204379536,0.2989994897376948,0.22447990060282996,0.655528431325522,-0.03471745758275837,0.8385776061500569,0.9999068176988547
ENSMUSG00000020528,0.37063883733236297,0.06305284122713004,0.2962130794955101,-0.07721431870146948,0.7114998429163905,0.9244235609513312,-0.19879496835756502,0.3779867604074548,0.9999068176988547
ENSMUSG00000020530,-0.08524315831981688,0.6233079224203981,0.8660816242605897,0.016716029547477036,0.9275911232144276,0.9873974402079411,0.014626310188134897,0.9188469793414069,0.9999068176988547
ENSMUSG00000020532,0.054276675228394286,0.7851140872697826,0.9299856273399996,0.11308371427360037,0.6290566952406511,0.8924774749345219,-0.21292967842719537,0.17273074815306477,0.9999068176988547
ENSMUSG00000020536,0.47776311411081995,0.03532342396147152,0.2111103495741319,0.3779597084534816,0.08272965467790601,0.4492756660941436,-0.18921807912738228,0.2745112505951589,0.9999068176988547
ENSMUSG00000020537,-0.1851239094828715,0.3132667878899673,0.6658080584892457,-0.06424504523186869,0.7548257465321714,0.9428918801810012,-0.21251847350681854,0.22735146362889624,0.9999068176988547
ENSMUSG00000020538,-0.32868431932305386,0.07576662909383886,0.3278091861398088,-0.05473113834395771,0.7883728972796283,0.951915196626236,0.15908638183048315,0.26586706190622555,0.9999068176988547
ENSMUSG00000020546,0.10199971259364254,0.5855453419097069,0.851596704037323,0.21809951328254534,0.26152703185111237,0.6885735256525799,-0.07264376753074145,0.6664717156094155,0.9999068176988547
ENSMUSG00000020547,-0.33038250847500095,0.06475182038208065,0.3002580000423187,-0.15432022630951073,0.4577332830073281,0.814400314749644,0.07670582446555602,0.7018092483842844,0.9999068176988547
ENSMUSG00000020549,-0.09409282608995456,0.682184718424955,0.8909314339535985,0.1708562635871427,0.476777669894784,0.8268210331890029,0.2949004101446109,0.11122705565131448,0.9999068176988547
ENSMUSG00000020561,-0.2843467802462007,0.1172196725054317,0.4114170429030802,-0.5161030914447481,0.01780855731690894,0.23256411590713344,-0.07634957005572865,0.698426468118114,0.9999068176988547
ENSMUSG00000020564,0.36561946204797574,0.06243917954564582,0.2943828064344055,0.1679946575064384,0.3875330240044076,0.7788519461103534,0.006053558497776751,0.9700776065299158,0.9999068176988547
ENSMUSG00000020570,0.10302897061036903,0.49208158488114173,0.8005391399131091,0.1775903229967629,0.3977614627049896,0.7817920846309945,-0.09504264916639978,0.47389888383337764,0.9999068176988547
ENSMUSG00000020571,-0.8073076598533016,8.777216669357626e-07,8.236999881493592e-05,-0.10090371430057009,0.5915883463260424,0.8793634888380376,-0.11854571641351101,0.4229394738139035,0.9999068176988547
ENSMUSG00000020572,0.32374831564275436,0.12823970178165048,0.43113918985123356,-0.2538501068458306,0.18468705239477246,0.6088765893663053,-0.00824154216778619,0.9477278831994458,0.9999068176988547
ENSMUSG00000020576,-0.09250850294734765,0.6455917702935543,0.8755851508647076,0.028773066207343576,0.8848622399128802,0.9788052620927853,0.0010032426852197532,0.994401559790446,0.9999068176988547
ENSMUSG00000020577,0.7247612815293064,0.0001473054409547705,0.0044342067255223935,-0.35771730959431736,0.1252322305981084,0.5282603122460123,-0.08924534090285534,0.4795705631255216,0.9999068176988547
ENSMUSG00000020580,-0.2435827504869293,0.2719318002309665,0.6288569918872217,0.1978041144950277,0.3768268156499285,0.7700986538904716,-0.23636244193200692,0.08815727608465132,0.9999068176988547
ENSMUSG00000020585,0.16459018501171616,0.28083844634535193,0.6359808884057481,-0.37349118905585343,0.06160682734328913,0.403462290481224,0.0923813291443515,0.48151018476357854,0.9999068176988547
ENSMUSG00000020590,-0.11644687436673393,0.5875048686465383,0.8527528778384573,0.033220465240749605,0.8872361299903512,0.9793293148137358,-0.35895964782179707,0.005692195718069811,0.9577488876370188
ENSMUSG00000020593,0.12666800670847098,0.6770660044719458,0.8888138194018621,0.5941086770335474,0.036884378442132486,0.31896988859987707,0.1998645006145396,0.25910705997902295,0.9999068176988547
ENSMUSG00000020594,-0.09123423683190109,0.6057564154253176,0.8607025635900826,0.009376392569914972,0.9655845634754723,0.9952777556748765,-0.19065076487424018,0.15449115508545766,0.9999068176988547
ENSMUSG00000020601,-0.07421289368593549,0.6715363745923378,0.8868209293755901,-0.40313756011305596,0.05947737632973006,0.39605477726541183,0.06021674175366981,0.6571612624363146,0.9999068176988547
ENSMUSG00000020608,0.009520865575986373,0.9560075417161645,0.9858190758497547,-0.03720337394212347,0.8508382852032212,0.9697371250091659,-0.12968477918401505,0.33090899133067164,0.9999068176988547
ENSMUSG00000020610,0.28874243381234027,0.10474414940393931,0.3859854479547745,0.02787111701758635,0.8918047633968804,0.9807637246045217,-0.1307101275746684,0.4173820206952391,0.9999068176988547
ENSMUSG00000020611,-0.5316926855054318,0.02447273925669293,0.1673396747466391,0.35052438790479756,0.07742166875640308,0.44297723708264675,0.07108409166342591,0.6689180933879115,0.9999068176988547
ENSMUSG00000020612,-0.38037111737478985,0.04760918085007032,0.2544433761962544,-0.05131320247849761,0.7929872276535572,0.9533826957200146,0.007746646605972013,0.9502559329867807,0.9999068176988547
ENSMUSG00000020623,0.22534228069652937,0.38542716404048594,0.7265237527812411,-0.02540304200783431,0.9029818804728171,0.9837870515692431,0.03736769244775292,0.8348251037596922,0.9999068176988547
ENSMUSG00000020628,0.27023444501091065,0.17642470763072438,0.509247883651776,-0.11362761674565497,0.563551789664323,0.8653066307636308,-0.004048607785010842,0.9792873428997939,0.9999068176988547
ENSMUSG00000020629,0.3893443448588258,0.05849855633322822,0.2845140262998585,-0.4583128645881943,0.03721981157024854,0.3207874729649849,-0.12497079211823393,0.459906856902075,0.9999068176988547
ENSMUSG00000020634,-0.31752049251791886,0.11065792849236555,0.3988415455300331,-0.10935215971352187,0.5776688945408757,0.8743521090595552,-0.14662068635166964,0.2994696606452839,0.9999068176988547
ENSMUSG00000020638,0.4401040708696907,0.06918720044008347,0.3125516911571221,-0.0342727381342121,0.8845344940302959,0.9788052620927853,0.03483304622902795,0.8133633331784469,0.9999068176988547
ENSMUSG00000020640,-0.2120134760383242,0.31502654236136574,0.667927443097,0.15546838588051107,0.4329106999421789,0.8033232884024567,-0.09637637093211299,0.4709873519929615,0.9999068176988547
ENSMUSG00000020641,0.20678867994088398,0.4292651095662684,0.755147193023134,-0.10242458295578724,0.6477741907444157,0.8989827365457448,-0.23607413052149528,0.1388247420162564,0.9999068176988547
ENSMUSG00000020642,-0.44196079592468407,0.07793266530881482,0.33262403128260903,0.0810205607912664,0.7950113796284451,0.9540877019415569,-0.13998299034681913,0.3967538527556762,0.9999068176988547
ENSMUSG00000020644,0.5814622302640335,0.028677623971320582,0.18582401887127323,-0.7369934359202596,0.0024668862933307123,0.07946457472391556,0.13871783495792245,0.3557010149383242,0.9999068176988547
ENSMUSG00000020647,0.17648062809171228,0.3137267770095109,0.6661568300758235,0.39309866121623505,0.05193335601032859,0.3753991230358248,-0.0923644979451666,0.5273184516903107,0.9999068176988547
ENSMUSG00000020650,0.1698473475032805,0.4429793245754642,0.7643741646966327,-0.28329997674405544,0.6499532855343765,0.8994072895024862,-0.2679066636777596,0.164961062410117,0.9999068176988547
ENSMUSG00000020653,0.2963013304364776,0.22775044421712598,0.5810216025124932,0.1009574225844304,0.647796966245286,0.8989827365457448,0.13385312936306426,0.4893691353912307,0.9999068176988547
ENSMUSG00000020657,-0.05049465216080983,0.8476678325650736,0.9555506254984235,-0.17275405348582273,0.4365314542744154,0.8056396927656972,0.1204081243175802,0.5215934633767887,0.9999068176988547
ENSMUSG00000020658,0.9332477119860836,0.0004169807345226173,0.009527707623889254,-0.1637130078038008,0.44345094976906807,0.8074203991978656,-0.10730657230360778,0.4086501305521194,0.9999068176988547
ENSMUSG00000020659,-0.03976284262085669,0.8178671747593849,0.9432694862660177,0.11100324612638189,0.5833448400685741,0.8763301357788209,0.009417298022378484,0.9533949276542804,0.9999068176988547
ENSMUSG00000020661,0.08892773259465474,0.7653616609543086,0.9216915634873056,0.4783684402122645,0.053803650857858085,0.38110734654053907,0.2249795124041618,0.24605758235589814,0.9999068176988547
ENSMUSG00000020664,-0.35744626327268775,0.0448735535686636,0.24697619351635472,0.026713451768705574,0.8858930193653343,0.9793270894504958,-0.0627457391723143,0.6556889607091022,0.9999068176988547
ENSMUSG00000020668,-0.013608933640999134,0.9464476875428822,0.9835021250857554,0.3236866931712226,0.16314133589057722,0.5833698740842056,0.09195101669578963,0.5957338405914561,0.9999068176988547
ENSMUSG00000020671,-0.28220911190829084,0.0760538341732317,0.32887129719560365,0.010945769383843887,0.9575695879638886,0.9940876171006878,-0.10742226197298875,0.3999820907973687,0.9999068176988547
ENSMUSG00000020674,-0.8052955511245756,0.00035373788437204176,0.008553729271487133,0.9315547081698241,1.588599165369904e-06,0.00046712792261079165,0.2682926092019355,0.19341173631658415,0.9999068176988547
ENSMUSG00000020677,-0.11753429997576281,0.5217354976291316,0.8188016977524277,-0.09411931721579125,0.6226217615209981,0.8895747252483527,0.04337295322357841,0.766942273349603,0.9999068176988547
ENSMUSG00000020680,-0.05351423628146901,0.758866409847762,0.9207409356496674,0.23486923815804236,0.2455660031217225,0.6734553991252347,0.08249232177702587,0.6197449976724032,0.9999068176988547
ENSMUSG00000020681,-0.05634957271650438,0.7528529346627619,0.9184060173238242,0.2997574611302046,0.20801790598241277,0.6359395382916282,0.09558117952011562,0.5737436186469936,0.9999068176988547
ENSMUSG00000020682,0.973185910181899,4.748536037476289e-06,0.0003068254883887343,0.4039085948403096,0.05079383403508534,0.37118412657100275,0.03665513056460823,0.7968390593268925,0.9999068176988547
ENSMUSG00000020687,-0.2634711161077351,0.18573518304844405,0.525489068560558,0.23709397155275208,0.23950220774758435,0.6691640038558613,-0.09703381349677727,0.4623411775364028,0.9999068176988547
ENSMUSG00000020694,-0.13721885221152744,0.4169725380173228,0.7467232496368131,0.18259910211828173,0.3407732423768358,0.7471934638154479,0.05562073751072646,0.704929568794573,0.9999068176988547
ENSMUSG00000020696,0.13413846405037586,0.453483167228242,0.7726019316908175,0.33472759460231943,0.16033411487566418,0.5791699364786017,0.0846230996929679,0.6348858682436112,0.9999068176988547
ENSMUSG00000020697,-0.08468328113252821,0.6031766730012906,0.8596863882926886,-0.0351881345855274,0.8682790039431656,0.9748868668836096,-0.2755427631177929,0.09102009100488717,0.9999068176988547
ENSMUSG00000020700,0.030061086180640212,0.86547448309977,0.9592971045413066,0.30821399547634465,0.1128519853347591,0.5099989090052407,0.07776928915237913,0.5515437543970206,0.9999068176988547
ENSMUSG00000020705,-0.11369503937572416,0.4825529947652277,0.7937742683969836,0.15246702314376503,0.43007900824725753,0.8015768593923693,-0.10928352156626532,0.4549687758610833,0.9999068176988547
ENSMUSG00000020706,-0.7719811688518792,2.219123514338759e-05,0.0010602030705171173,0.6933710765143549,0.0032074118093190804,0.0957393849337676,-0.2507664252575519,0.1429680187105526,0.9999068176988547
ENSMUSG00000020708,-0.3620343517730066,0.03946156863005874,0.2278941725353502,-0.2245803505675711,0.2514703892321378,0.6789949919034673,0.011169257910986233,0.9395379204274645,0.9999068176988547
ENSMUSG00000020715,-0.5663883059431871,0.0029940297045147526,0.04156046137112373,0.7912173469103269,0.0004930090161085935,0.030011438610516035,0.059720232980082076,0.7509915352559577,0.9999068176988547
ENSMUSG00000020716,-0.3437962135571418,0.10054468237738233,0.3785070349479011,0.3961233958848924,0.08904681923373318,0.4625955836434782,-0.028048121350970436,0.8366334840464998,0.9999068176988547
ENSMUSG00000020717,-0.21560544152379474,0.2060687560254465,0.5540962710144794,-0.04342005603143037,0.8282243135577574,0.9617128501009685,-0.027859029192752613,0.8191586731924647,0.9999068176988547
ENSMUSG00000020718,0.3888881806646302,0.10959759306844577,0.3968789977798514,0.12698088813491956,0.5373678651966884,0.8555584012435187,-0.08411556167964741,0.6414192422401506,0.9999068176988547
ENSMUSG00000020719,0.12707555782623314,0.4352200274311687,0.7591171363539068,-0.10596947251401378,0.5709186747736658,0.870267221592699,-0.09471683233291894,0.4826633720869372,0.9999068176988547
ENSMUSG00000020720,-0.42348940934122203,0.007235696816285017,0.07693366487309596,0.01862514290582212,0.9220606265451137,0.9868296876391057,-0.04745370417298758,0.7308188102274308,0.9999068176988547
ENSMUSG00000020721,0.18871841543228146,0.38027724036874144,0.7233893546879316,0.4287862720700586,0.035373021022960034,0.31135022807437335,-0.03353627093627822,0.8386497447599757,0.9999068176988547
ENSMUSG00000020728,0.3207810242208477,0.0871711431097683,0.35421140264654816,0.1484092569656178,0.4847831208429576,0.8303964156852421,-0.09519006965220043,0.6254501790558167,0.9999068176988547
ENSMUSG00000020733,0.04809521614487885,0.8458731325863619,0.9547562863943715,0.10844731582887704,0.6563307320987455,0.9009912160451534,0.1080411011611677,0.4663203361910444,0.9999068176988547
ENSMUSG00000020737,-0.2952780637940458,0.11277440568940923,0.40259112521920126,0.14509839891210152,0.5606032450161536,0.863506483044025,-0.10600311832335274,0.5718503991476913,0.9999068176988547
ENSMUSG00000020738,0.008712756453974558,0.9634886600128811,0.9876698448480549,-0.3942740704271542,0.06550399100136994,0.41577286899145405,0.10039963490171806,0.5144611128445687,0.9999068176988547
ENSMUSG00000020739,0.19609125457841795,0.36306166823634245,0.7108375078632111,-0.27038541088548945,0.16965405102980546,0.592399895587343,-0.11354242176518571,0.5531827278771877,0.9999068176988547
ENSMUSG00000020740,0.5374131800576641,0.006509568506227434,0.07075257359590198,0.11481420549933989,0.5840263793042366,,-0.04846641587413323,0.8081824766003629,0.9999068176988547
ENSMUSG00000020741,-0.43580398181510044,0.007477266319202764,0.07851623399996738,0.03927940945971749,0.8474995083947059,0.9688269172411331,0.013457597848845784,0.9275576886075707,0.9999068176988547
ENSMUSG00000020743,0.4378099814109238,0.012105613319207766,0.10607412231813441,-0.47189050446260694,0.019087188279492247,0.2392171426535217,0.03968299879942527,0.8133285483639797,0.9999068176988547
ENSMUSG00000020745,-0.06255281114841867,0.7196149819022509,0.9066336851496616,0.059295225184693524,0.7842133506692319,0.9513918118935928,-0.02886201589322631,0.8292811434130345,0.9999068176988547
ENSMUSG00000020747,0.35701138316410036,0.08873252997473113,0.357222636001367,0.28723675350656624,0.2780960539658863,0.6975388307873728,-0.12164381026407237,0.44827269009891746,0.9999068176988547
ENSMUSG00000020755,0.04221996637276478,0.8047203644804779,0.9383706238475431,-0.04664460179984968,0.8167161793134589,0.9586613524703196,0.05623902310038319,0.7084929936127686,0.9999068176988547
ENSMUSG00000020766,-0.33808475062419746,0.07785936211320012,0.33262403128260903,-0.12401969104799575,0.5990727146540538,,0.3409684683478225,0.08056448993735556,0.9999068176988547
ENSMUSG00000020770,0.08288192456444422,0.6600113759587216,0.8812448639367552,0.07147561221186229,0.764920163779628,0.9452142113055388,0.011111897751753023,0.9504382293404929,0.9999068176988547
ENSMUSG00000020773,0.37800090383202983,0.05192500250824779,0.2658365262239103,-0.44559079733032214,0.057521339631312174,0.3904216510780578,-0.03620643964454924,0.7968266762974183,0.9999068176988547
ENSMUSG00000020776,0.4230844177124321,0.05986497999396605,0.28810478467181583,0.2994430238515069,0.2076259869852175,0.6355950921452471,-0.13148961478292553,0.5137949643261837,0.9999068176988547
ENSMUSG00000020777,0.1465183727966764,0.4680133745847743,0.7838006016256164,-0.02836094547145323,0.9085773968938362,0.9850248009236079,0.04776080120651619,0.7321182463019993,0.9999068176988547
ENSMUSG00000020780,-0.03646192070933213,0.8220566591215199,0.9450603908791446,0.04208253192757854,0.8213677859469168,0.9598135380504559,-0.08812063720305002,0.569222765941876,0.9999068176988547
ENSMUSG00000020783,0.07946419046908969,0.6499381652540641,0.876926011697779,0.025148891306351454,0.895719648390215,0.9814071147540748,0.06626321102196861,0.6621161202401763,0.9999068176988547
ENSMUSG00000020788,0.006890884754336825,0.9948505634365352,0.9985453688069958,0.23898633677516512,0.26273191288477316,0.6888261887760602,0.13682667745180044,0.4091209001064754,0.9999068176988547
ENSMUSG00000020790,-0.1091346876905857,0.5280083023898663,0.8217212736829352,0.1795077590674487,0.39126955788249385,0.7792130221508398,-0.10109480800596052,0.4360762056415667,0.9999068176988547
ENSMUSG00000020792,0.1844175733530271,0.3481526058817016,0.6967471419561955,-0.24769082859146213,0.2304666153906938,0.6621843344545766,-0.045437202044331465,0.8013309882877395,0.9999068176988547
ENSMUSG00000020794,-0.26011119821421586,0.13374971752472833,0.4411536858945086,-0.05589290456764035,0.7695024078236876,0.945988603606461,-0.03435795372050139,0.7984471389370899,0.9999068176988547
ENSMUSG00000020801,-0.19771725887411132,0.32593953494717254,0.6798622857282823,-0.3965761431044549,0.062333249957357624,0.4054447473366756,0.17395500509311757,0.3061593544873792,0.9999068176988547
ENSMUSG00000020802,-0.022934131847450433,0.9182737134020318,0.9754099226352516,0.14715176079428702,0.45709321943874404,0.814400314749644,0.0963496717465762,0.5525508760155003,0.9999068176988547
ENSMUSG00000020803,-0.07045777567499147,0.6793542291524708,0.8889993807346945,-0.02025527201237478,0.9368149332864466,0.9897359822108467,0.09538835691602952,0.5299950195649805,0.9999068176988547
ENSMUSG00000020806,0.16161243382079582,0.4826284496291694,0.7937742683969836,0.007580978578943029,0.9726466683630945,0.9966082662194481,-0.001723573803960602,0.9914728168601722,0.9999068176988547
ENSMUSG00000020807,-0.09729993464220721,0.5969293227805282,0.8575578632235679,0.16116780664617988,0.4465961475008594,0.8082873532324213,0.04056257875309152,0.8140164039893224,0.9999068176988547
ENSMUSG00000020811,-0.6984977921754896,0.0006321576831512253,0.012987031330663576,0.1300943897003051,0.49277206262823203,0.8330650590835842,-0.22743520156122865,0.18693178391170706,0.9999068176988547
ENSMUSG00000020814,0.5658736868472989,0.013469331829500395,0.11392568971239443,-0.3452747743485774,0.07545722280293836,0.4385992292905469,-0.24051825514518915,0.29314644352018415,0.9999068176988547
ENSMUSG00000020817,-0.08685893692079608,0.6943326742201785,0.8965478248775868,-0.05792376597562814,0.7930674060503704,0.9533826957200146,-0.15154582898370447,0.3037737924502978,0.9999068176988547
ENSMUSG00000020818,-0.10562090627581043,0.6008262967154558,0.8587311938807035,0.018150617555833748,0.9329918299242466,,0.10297941233090974,0.5888510710775162,0.9999068176988547
ENSMUSG00000020821,0.26355569582353106,0.19386638577094017,0.5396358471159327,0.024374305659128317,0.9060637355073539,0.9840956513775826,-0.0033176777172314624,0.9814630922849675,0.9999068176988547
ENSMUSG00000020823,0.18426483748157577,0.3353007335845679,0.6862018544686688,-0.11031216179191262,0.6598093671194347,0.9021906998939423,0.011053883184240014,0.9447462992877932,0.9999068176988547
ENSMUSG00000020826,-0.17999572908669922,0.4091594493224965,0.7416573137708828,0.07590340987389287,0.7138580944078662,0.9263370248380762,-0.27422110926725246,0.2187411703285448,0.9999068176988547
ENSMUSG00000020827,0.18098888351614667,0.30246129109555464,0.6562902168197791,-0.1290185893130508,0.5357127408891822,0.8555584012435187,0.04877663722833253,0.7407344090753463,0.9999068176988547
ENSMUSG00000020828,0.23134729191834472,0.17264550649669785,0.5046129675222957,0.12476720067005313,0.5406687966888052,0.8573180754077998,-0.07822607727517229,0.6524340994244545,0.9999068176988547
ENSMUSG00000020831,0.1986807206471523,0.3222356837313297,0.675431786547822,-0.33021280117876267,0.10293893225266944,0.48913391840527803,0.06815650797494184,0.6583534284388413,0.9999068176988547
ENSMUSG00000020832,0.22351900987862797,0.31325592050159223,0.6658080584892457,-0.21434045362735543,0.30014344466808995,0.7110286529307234,0.18681372956653391,0.3150416738646049,0.9999068176988547
ENSMUSG00000020840,-0.0001295229205952676,0.9993994322964341,0.9996530547890864,-0.13056784091785406,0.5374170530529591,0.8555584012435187,-0.14207354338718892,0.34137697903475406,0.9999068176988547
ENSMUSG00000020841,0.2940654535971252,0.13482379674670494,0.443024589309827,0.46197580524139825,0.050821444397192175,0.37118412657100275,-0.11232904271474502,0.4659820617771946,0.9999068176988547
ENSMUSG00000020843,0.09681948387568606,0.5837724459870622,0.851596704037323,-0.4094297044363299,0.056163108129328815,0.38715371963069023,0.04265804064078046,0.8099651186348092,0.9999068176988547
ENSMUSG00000020844,0.2709268190325661,0.18578435038415264,0.525489068560558,-0.19360556960891592,0.3343091087803899,0.7414066896102106,-0.07822244731055839,0.6735780420707591,0.9999068176988547
ENSMUSG00000020846,0.22886819639975037,0.38686544023963687,0.7283640471480911,-0.28762957445489223,0.20374429124090576,0.6323352531446979,0.28192178839555915,0.06261035987433218,0.9999068176988547
ENSMUSG00000020849,-0.09470397464267033,0.5811414118525038,0.8507219590776763,-0.4449969992486228,0.013793105583431489,0.20712659915035242,0.150650239367141,0.2482753616173623,0.9999068176988547
ENSMUSG00000020850,-0.060816892392180584,0.7418141950277686,0.9144208443164816,0.09177059755800555,0.6566362294659501,0.9009912160451534,-0.0482978429534173,0.7058315632680008,0.9999068176988547
ENSMUSG00000020859,0.11381492120498647,0.5719841563803042,0.8439526629780362,0.15137055717886438,0.516293541342833,0.8452912681324527,-0.14366267265899213,0.324005249714177,0.9999068176988547
ENSMUSG00000020863,0.0789762315254838,0.7200180129468527,0.9066336851496616,-0.02670705058394919,0.8921459057407027,0.9807637246045217,-0.1465266943698724,0.28484059801434947,0.9999068176988547
ENSMUSG00000020864,0.08136941062301793,0.6008689534066859,0.8587311938807035,-0.11720368966507853,0.5563573265114817,0.8618773138059364,0.08321784554655569,0.5216381252579148,0.9999068176988547
ENSMUSG00000020868,0.4453314853786308,0.05602472320538788,0.27846336256498905,0.19607075377793076,0.35989458029526933,0.7570439772115853,-0.20443367887570282,0.2721423385453392,0.9999068176988547
ENSMUSG00000020869,-0.6462072236533011,2.1177273868452267e-05,0.0010179295725915197,-0.04151737222753689,0.8272443301276335,0.9617128501009685,0.03328286001127998,0.7973967647495033,0.9999068176988547
ENSMUSG00000020873,-0.14980274534699012,0.39735990253383857,0.7350504082190557,-0.26171762834500434,0.20273773507937698,0.631330625147671,-0.006771775479228058,0.9630103057106151,0.9999068176988547
ENSMUSG00000020883,0.4798097843319115,0.004297799959607111,0.05394833930188353,0.30490132793776004,0.13893691442978684,0.5482381929587733,-0.0755724591349258,0.5792183382871599,0.9999068176988547
ENSMUSG00000020889,0.3902998392855153,0.048485828618818234,0.2563472749846708,-0.34945303645378945,0.15461135295614903,0.5710942999063489,0.18768569745901986,0.24540469338414306,0.9999068176988547
ENSMUSG00000020893,0.3687096687112061,0.2646014409946704,0.6204203329449693,-0.46195527538090964,0.051674403619607345,0.3748121238639655,0.3504573941103125,0.034643840306290835,0.9999068176988547
ENSMUSG00000020894,0.47553455308684695,0.01121347121930508,0.10113935197000222,-0.26049628529529206,0.22159464418813302,0.6521310217809122,0.03521605322837509,0.8074170980695489,0.9999068176988547
ENSMUSG00000020898,0.0006877093120026758,0.9969806168925369,0.9990237046569608,0.1331517510301637,0.49138461629431507,0.8327186687998107,-0.0795542573360394,0.6059332647454706,0.9999068176988547
ENSMUSG00000020899,0.01834075039438723,0.9373699803809222,0.9801805907273726,0.1771522267817548,0.4567263435208707,0.814400314749644,0.01390794515871139,0.9431591017474428,0.9999068176988547
